"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C1orf87",13.3501848145844,-7.20682347532406,1.52070420459292,-4.73913562779507,2.14631813317167e-06,0.00159866359831158
"SSPO",102.978542153796,-1.94372589864256,0.423359739330358,-4.59119211882787,4.40721412582923e-06,0.00315641285527177
"AF015262.1",23.0125065741344,-3.69831817228219,0.808583480634391,-4.57382355793442,4.78903181925884e-06,0.0032299150625191
"CSF3",530.193561940789,3.59180256873694,0.785800742801197,4.57088212456124,4.85675429625341e-06,0.0032299150625191
"AC011481.3",37.6475770401388,-3.47429122304531,0.763426176926266,-4.55091969341898,5.34119327760502e-06,0.00342959862145804
"SV2C",42.332743090907,-4.25335376152353,0.936690376293318,-4.54083213532625,5.60326322950477e-06,0.00347794548655361
"ALOX15",37.9481017315204,2.56902540442805,0.570720755022449,4.50137020919626,6.75167888857683e-06,0.00405558105110288
"ZBED6CL",285.066098951129,1.30429054294723,0.291266657422849,4.4779946818757,7.53474781217905e-06,0.00438451684408082
"AP001528.2",47.5571820210251,-2.48449444866932,0.558800353827019,-4.44612182446544,8.74343770327795e-06,0.00493368343856784
"CXCL1",3816.20777608893,2.81793011803479,0.6415837188043,4.39214717494154,1.12236677811746e-05,0.00609360637458623
"CYP2W1",86.1065075133389,-3.10191136270214,0.707532453714851,-4.38412591028972,1.16452408362992e-05,0.00609360637458623
"LINC00598",26.3890850820513,-2.88999987428878,0.659913107702322,-4.37936425350172,1.19026037205553e-05,0.00609360637458623
"IL23A",84.9810062007612,2.08548424270076,0.476613077115975,4.37563370128281,1.21080197550986e-05,0.00609360637458623
"LRRC75A",261.575704733242,-1.95948755937978,0.452336159740026,-4.33192774264601,1.47809454685623e-05,0.00724305225184468
"CEACAM6",23.6198292345576,6.12608967713331,1.41628118277072,4.32547558469191,1.52203126939142e-05,0.00726711391470196
"CSF2",28.1200049666852,2.65589933936256,0.620648266848714,4.27923428006598,1.87537381520259e-05,0.00873033395322188
"CFH",1630.24634356613,-2.72033948654503,0.636585774620543,-4.27332748389889,1.92577293610967e-05,0.00874629703495076
"ACE2",19.079412413531,-3.41590055873988,0.804861991156433,-4.24408233495023,2.19489758723815e-05,0.00973123523141941
"NR1H4",68.8461547738149,-3.34788423538146,0.797286332669423,-4.19909899141541,2.67979156652568e-05,0.0114719994416312
"REEP1",54.1429721645324,-3.38242316064586,0.80601102381765,-4.19649739357794,2.71074580007397e-05,0.0114719994416312
"CCN5",5685.14316323744,-2.70296994258204,0.648486644926341,-4.16811967328804,3.07122685249051e-05,0.012539880149272
"LPAR3",116.461691644195,-2.37855160922077,0.570922112268456,-4.16615779649877,3.09776320748893e-05,0.012539880149272
"ACCS",549.942743178343,-1.26942564421577,0.305341073391407,-4.15740218017943,3.21887030604012e-05,0.0127528902061219
"TMED8",1728.53488093465,-1.26428451016548,0.304666156474274,-4.14973728882892,3.3285707554435e-05,0.0129127741743986
"APOC1",2325.51678182283,-2.26142075993199,0.546299657714907,-4.13952439470892,3.48026592806162e-05,0.0132257207849868
"ITPR1",2536.41591949381,-1.35703231201514,0.329798249690001,-4.11473473037137,3.87624928932888e-05,0.0144359276033186
"THSD7A",48.7521256016546,-3.1075572669363,0.756419973395053,-4.10824327256801,3.98680043390705e-05,0.0145565119372124
"AC139495.3",46.2556515813888,4.34227512001599,1.07314569934114,4.0463052898427,5.2032365700802e-05,0.0182882596737257
"CCDC69",4637.00964222344,-1.44606518041282,0.357679929413729,-4.04290277842275,5.27935150020522e-05,0.0182882596737257
"MUCL1",113.8663773403,3.85907432124611,0.954783292154607,4.04183268910954,5.30350691359856e-05,0.0182882596737257
"PRKAR1A",9249.90994820541,-1.09620411299585,0.272409997421502,-4.02409648460766,5.71944669899563e-05,0.0193639667239996
"LINC00607",24.740319245352,-2.79509748086578,0.697215117773743,-4.00894560317442,6.0990462576524e-05,0.0202804179220974
"AC073957.3",231.200833280984,-1.10442313558666,0.276051465731076,-4.0007870730256,6.31321466414867e-05,0.0204441934210374
"THSD7B",7.24280510442595,-6.32402239280795,1.58150116694351,-3.99874658646636,6.36788152311996e-05,0.0204441934210374
"FN3K",218.986501594307,-1.55696132103196,0.39120412922318,-3.97992046792462,6.89383278401105e-05,0.0217576373340796
"GLDN",481.946640225054,-2.46455225977673,0.624612125061146,-3.94573233674492,7.95564467940838e-05,0.0242457446482862
"CHGB",226.819623729077,-2.14967764597439,0.545147303650129,-3.94329685129295,8.03690729844177e-05,0.0242457446482862
"LIMCH1",428.478026373857,-2.35797240193904,0.59839904786906,-3.94046817142497,8.13227407061627e-05,0.0242457446482862
"C4orf50",29.8587395043851,-2.1784257441262,0.553125910741868,-3.93839034082572,8.20300688922201e-05,0.0242457446482862
"CHL1",181.868037787906,-3.16090856751351,0.806197084771321,-3.92076407521383,8.82686483327554e-05,0.0256820390719412
"LAIR1",106.413057661662,1.98454437673582,0.507091421809402,3.9135830175446,9.09366163234907e-05,0.025881295810538
"SREBF1",6250.62422005434,-1.23515654040378,0.315777505854483,-3.91147728227661,9.17332862625802e-05,0.025881295810538
"CHST6",42.6929825607519,-2.26211868710647,0.579380912085337,-3.90437213225499,9.44703235786602e-05,0.0259001871875097
"AC005725.1",6.36324849451774,-6.13494728178409,1.57141696555858,-3.90408619497331,9.45820701761806e-05,0.0259001871875097
"EXOC3L4",55.9020995022909,-2.76237993261896,0.710851569251264,-3.88601510091418,0.000101903170377468,0.0275005642840411
"ADAMTS14",1988.37181045391,-1.76795813119189,0.457656520832624,-3.86306771719412,0.000111971951939887,0.0293787798170156
"TUBA1A",2537.04691553916,0.943049155577461,0.244125630714996,3.86296659148593,0.000112018332367118,0.0293787798170156
"CKMT1B",15.4649085399318,-4.92938228899843,1.28320500000896,-3.8414612544091,0.000122304043670425,0.0316308832942636
"DBH-AS1",198.900191019752,-1.76886705312534,0.461141446543164,-3.83584487229511,0.00012513337672201,0.0319192959991857
"HMGCR",6238.86909565414,-2.15912068810642,0.564031062231004,-3.8280173428146,0.000129179656126805,0.0325061402261788
"UPP1",1433.19174366785,1.07575209729242,0.281540716724232,3.82094678811987,0.000132940335820572,0.0330064265775316
"UPB1",85.3965692046602,2.72405959272197,0.714267161222916,3.81378249009521,0.00013685592825359,0.0335315031580276
"MIR3681HG",18.3379871087604,-3.91906122659172,1.03846263224271,-3.77390683584632,0.000160710797123823,0.0379178611395747
"PRUNE2",65.1262607826705,-2.02458815796967,0.536612077856498,-3.77290829169724,0.000161355610233554,0.0379178611395747
"AL512274.1",25.378256504227,-2.52623026368632,0.669906773143518,-3.77101764747364,0.000162583173603466,0.0379178611395747
"MMP7",46.4320817986172,3.67384302214966,0.974358155192771,3.77052627164886,0.000162903651316577,0.0379178611395747
"ZC3H12A",1075.99435362092,1.12161598300056,0.298465387335271,3.75794323427069,0.000171315731881318,0.0391432844147472
"WNT5B",58.8171243212192,2.84649362008735,0.758069721261368,3.75492324815586,0.000173394604620304,0.0391432844147472
"PHF1",45.9731609377967,1.7031837945651,0.453774835218159,3.75336766690967,0.000174474657989583,0.0391432844147472
"AC139493.2",19.9372957863016,-2.18065743751461,0.581793154383361,-3.74816620148422,0.000178132205191255,0.039344309068716
"CXCL6",638.005167273552,2.5359498825633,0.676955184060856,3.74611191741067,0.000179596491640667,0.039344309068716
"LPIN1",1298.58190156573,-1.2530150142087,0.335337736420049,-3.73657622785152,0.000186542915610313,0.0403908794369726
"MARCO",341.172692380755,2.21919127632615,0.595800002723418,3.72472518660988,0.00019552810772245,0.0418497574011464
"MSC",301.011509841644,1.69185611668911,0.454893087421177,3.71923901125949,0.000199823900105647,0.0421175027934257
"DCLK1",412.234504033719,-2.76168499978965,0.742912467216239,-3.71737603238499,0.000201302709232312,0.0421175027934257
"PGA4",20.3182310828176,-2.38681553677893,0.643975398622383,-3.70637689247896,0.000210245359365916,0.043499764852808
"HLA-DQA1",328.267022036681,-7.2782058949073,1.97259011926897,-3.68966964997501,0.000224545445946041,0.0459479203182552
"GPR68",170.165248296277,2.15930503913325,0.585823181373107,3.68593307296592,0.000227866232835036,0.046120620887187
"CALML6",18.4357180329268,-2.29081757377155,0.624375145708074,-3.66897623891427,0.000243523709245517,0.0487597310737716
"MELTF",632.740874595394,-1.41455277879151,0.38685989777125,-3.6564988693347,0.000255683538534041,0.0506498209685359
"IL6",598.704513287219,2.55983821131252,0.700670699216334,3.65341124464826,0.00025877926526495,0.0507234599841961
"IL11",380.897311043159,3.45755765520921,0.947139896639869,3.6505247719745,0.000261705066210797,0.0507626045615755
"LINC01252",54.3451911695552,-2.38239497808588,0.655323293776317,-3.63544986224626,0.00027749596228703,0.0532706424097607
"FSD1",60.6408329997402,1.77821811547781,0.490400678258355,3.62605150097489,0.000287787982379754,0.0546826532642184
"FAXDC2",160.540743327626,-1.95225386381405,0.542394882198822,-3.59932205831255,0.000319047861168985,0.0600100022507846
"ICAM1",2878.26020220181,1.1306396742091,0.314640397944817,3.59343454176344,0.00032634766148634,0.0602460365045418
"NPIPA1",9.78496422752093,-4.85887630419259,1.35314778935457,-3.59079499107056,0.000329670873685029,0.0602460365045418
"TMEM63C",14.7460052175338,-3.36512053544446,0.937221664266465,-3.59052790150582,0.000330008899815437,0.0602460365045418
"TSPAN12",1343.23300300521,-2.72712239945946,0.761902558305618,-3.57935850159666,0.000344438685804089,0.0619127309177396
"CHORDC1",97.8420369512364,2.58501228053519,0.722406180987844,3.57833632735583,0.00034578830435771,0.0619127309177396
"SLC7A2",2686.31666774405,-2.27906487711779,0.639274968934526,-3.56507760802255,0.00036374853866786,0.0645082051288974
"SMIM10L2A",342.393992789234,-2.03216214802492,0.571959124394682,-3.55298492733306,0.000380886288042543,0.06612131429395
"TMEM135",997.229592047779,-1.52204267950302,0.428506945644599,-3.55196734842517,0.000382362305064578,0.06612131429395
"WFDC11",11.1074059876613,-3.64995946404044,1.02781380940195,-3.55118741415262,0.000383497231284389,0.06612131429395
"HTRA3",12443.0599544085,-2.62805914880044,0.742519374643241,-3.53938124518723,0.000401066175571739,0.0685160849112051
"ACP6",318.864847854472,-1.13451383869726,0.3216742409374,-3.52690297921008,0.000420450800865782,0.0711746760265612
"AC131649.2",34.8712964040864,-2.25528630736458,0.640123295363753,-3.523206113102,0.000426359650228088,0.0715247121342093
"PDK3",1098.4482702553,-0.938271146586521,0.266757716872338,-3.51731585345495,0.000435934710017951,0.0715524772208824
"AC104035.1",10.2591823847195,-4.91926831736269,1.39870858214524,-3.51700731671916,0.000436441751124661,0.0715524772208824
"LCN12",88.0600253331841,-2.47573786155922,0.704411867524869,-3.5146169104992,0.000440388777741089,0.0715524772208824
"SLC40A1",900.511957877251,-1.95665481035423,0.55687253468378,-3.51364933353252,0.000441995888913255,0.0715524772208824
"AC024996.1",10.9263110956615,-3.98147822984332,1.13452913787865,-3.50936621803113,0.000449175963874066,0.0715524772208824
"FOXD4",23.126557472499,2.48821807467969,0.709096301187482,3.50899880666817,0.000449796922924122,0.0715524772208824
"DBH",84.4022988454415,-1.95650311109279,0.55850825311686,-3.5030871973228,0.000459898885371129,0.0715524772208824
"LGALS12",934.758445759412,-2.26587420160519,0.647101389234086,-3.50157523890823,0.000462516356915905,0.0715524772208824
"AC064875.1",33.1865606827185,-2.95584212046285,0.84448062956699,-3.50018936725461,0.000464927752526896,0.0715524772208824
"LDHD",85.929307878436,-1.93626778619023,0.553191529899724,-3.50017612623464,0.000464950848167487,0.0715524772208824
"PDZK1",47.7799556069787,-2.30926624354076,0.661677500218314,-3.490017784765,0.000482988403158955,0.0737190742231386
"AC022509.1",11.7232424379591,2.95534336843456,0.852511341794786,3.46663231742196,0.000527022268510058,0.0794124293893555
"CEP83",519.667387893496,-1.62398412452578,0.468585293663458,-3.46571722690925,0.00052881914205897,0.0794124293893555
"IBTK",148.783385679675,-1.74168135784589,0.503303027645839,-3.46050244520179,0.000539168337102265,0.0796384085573792
"IL36G",24.7830805789508,3.62149128115913,1.04701395978931,3.45887583188278,0.000542434908076427,0.0796384085573792
"MEI1",143.80145305717,2.10939044009814,0.609911516964129,3.45851878744273,0.000543154389495041,0.0796384085573792
"SLC44A3-AS1",404.361811765556,-2.07384221804956,0.600845461376089,-3.451540123645,0.000557396873318248,0.0806053605098456
"ITGA9",206.328408730452,-1.75387895420473,0.508380034914396,-3.4499367279442,0.000560717956357754,0.0806053605098456
"ABCA10",101.02574134379,-1.62610177678861,0.47147501644492,-3.44896700794448,0.000562735452783413,0.0806053605098456
"LINC00332",68.8356118103173,-2.85062503126122,0.828441576980317,-3.44094877716278,0.000579678260071098,0.0814481872837905
"CXCL8",44435.9360582308,1.6695712361984,0.485322786823098,3.4401253794971,0.000581444760682939,0.0814481872837905
"PHEX",529.684155544726,-2.92838395177639,0.851277551943307,-3.43998728157631,0.000581741523481238,0.0814481872837905
"FBL",199.438992803367,2.05064683830682,0.597795666795633,3.43034744513776,0.000602808831975545,0.0834034009558345
"ALDH6A1",299.222729838635,-1.16869858861094,0.340776796283103,-3.42951339808958,0.000604664579186813,0.0834034009558345
"TMPRSS4",11.5023069382765,4.45808217486769,1.30356589521323,3.41991317143078,0.000626411263333431,0.0857676774597928
"KLHL3",644.670065638042,-1.68140782765106,0.492198072211101,-3.41612030314885,0.000635201781478057,0.0862909112366087
"LINC02615",127.807632654621,-2.17336601410814,0.636551201183034,-3.41428310883543,0.000639500872705655,0.0862909112366087
"FDCSP",49.1251958901458,-2.9839242808148,0.878679731528968,-3.39591795934857,0.000683988575312383,0.0916298651862725
"FER1L6",32.1315169161294,-2.344712803282,0.691149208723058,-3.3924842475245,0.000692619143744921,0.0921232933976727
"ROBO3",247.551343097983,-1.92679040410447,0.568650921423618,-3.38835361293489,0.000703135504114864,0.0928587675327865
"MAT1A",19.6702307919358,-3.43746557571422,1.01650603851856,-3.38164796416154,0.000720524170258181,0.0944850744674477
"CXCL3",1966.72229711068,2.3112336937163,0.684684696508542,3.37561757331825,0.000736502155298048,0.0959049414951395
"ALCAM",2396.36641136811,-1.90963477008642,0.566356766625475,-3.3717876833442,0.000746819966395281,0.0965731569044898
"RUFY3",826.527411466784,-0.770931078572837,0.22942595019667,-3.36026102501471,0.000778688643058074,0.0999997325681683
"SEMA4G",227.416773363547,-1.01448346254445,0.30310348197233,-3.34698716076467,0.00081694994073784,0.103920200036081
"DHRS9",786.20823180843,-2.40211452798288,0.717943647998268,-3.34582600553725,0.000820378572864182,0.103920200036081
"PRLR",208.149884393455,-2.85657286322086,0.854577497359693,-3.34267269153067,0.000829757076830613,0.104398017078803
"HLA-DQB1",335.971576826946,-6.92258262297958,2.07246725448156,-3.34026152066335,0.000836995313659487,0.104601944534586
"ECHDC2",1253.50375625171,-1.01505762367323,0.304206948344872,-3.33673385567278,0.000847690801510312,0.104604023490027
"TMEM229B",484.990131037743,-1.32867436287605,0.39824557329742,-3.33631922603634,0.00084895620333595,0.104604023490027
"CLIC5",164.077989352632,-1.944408773088,0.583271377126785,-3.33362624901333,0.000857217591950898,0.104604023490027
"ZNF541",63.5791585580154,-2.14911490986535,0.644819789605218,-3.3328922972124,0.000859482068308582,0.104604023490027
"AC006148.1",6.93898265134796,-4.33175162089969,1.30166250590744,-3.32786079436147,0.000875155849361172,0.105170358176102
"AC084871.3",102.70640989827,2.64257014378141,0.794327837982957,3.32680036808443,0.000878492845275049,0.105170358176102
"CLU",1033.19434606802,-1.42414205047868,0.428187061723095,-3.32598104377022,0.000881079204955261,0.105170358176102
"PCLO",136.360702620475,-2.15890005701223,0.65118321479096,-3.31534967114481,0.000915285553251114,0.108408551905792
"SPHK1",1040.04293343712,1.33536520032168,0.402951686383511,3.31395858472905,0.000919851307723277,0.108408551905792
"KCNN4",280.685125751843,1.4366469352135,0.433918731744933,3.31086636761742,0.000930076127117461,0.10888440690464
"SLCO4C1",53.9502535615516,-2.08832406241342,0.63106351264719,-3.30921376463884,0.000935583755155064,0.10888440690464
"PTGDR2",11.4301796434527,3.40008640944074,1.02826950653304,3.30661017159267,0.000944322078828987,0.109218766645184
"CCL24",100.846321851897,3.04293598161521,0.92197326726053,3.30046009973447,0.000965264380548767,0.11065219521886
"AC096536.3",15.5639153677483,-2.65696602490051,0.805265217433863,-3.29949185358764,0.000968600387770483,0.11065219521886
"AP002761.2",6.52548394241853,-5.17541106311864,1.57131576942886,-3.29367983432114,0.000988850630131891,0.112276753559061
"TMPRSS9",113.111960269629,-1.69874141836688,0.516168571199502,-3.29105938089033,0.000998108419519137,0.112641071999187
"C3",2541.8088291874,1.4632222678618,0.445467044438812,3.28469251795076,0.00102093722737046,0.114246231351252
"LOXL4",304.889312230427,-2.54293476450837,0.775013860325742,-3.28114746675571,0.00103385675335951,0.114246231351252
"SPOCK3",58.7052663611153,-3.02588044474256,0.922293389859272,-3.28082200090825,0.00103505042719906,0.114246231351252
"PRDX1",5458.88663339793,0.756099623168877,0.23056785760173,3.27929326764584,0.00104067427051339,0.114246231351252
"KCNT2",102.836794891128,-2.23929579214878,0.683294422649307,-3.27720484453314,0.0010484027840833,0.114246231351252
"BTBD8",59.9070456176843,-1.29779740986083,0.3960315175507,-3.27700537039879,0.00104914373884668,0.114246231351252
"C4B",7.09293423665509,-6.29465933000375,1.92680310003842,-3.26689288068835,0.00108734815082383,0.117718080909829
"MBOAT4",65.5221088448061,-2.73408073435993,0.839143439923416,-3.25818043052264,0.00112129088344949,0.120691084050364
"ENPP5",64.4280379919489,-1.56246096639151,0.48018059872157,-3.25390274107574,0.00113831244484647,0.121819057675208
"SCYGR4",88.0901309618245,3.04376582042521,0.93601644789728,3.25182941738139,0.00114664816360924,0.122009916883244
"ZNF684",69.4601214994578,-1.17215935502277,0.360929265496625,-3.24761516196234,0.00116376557998657,0.122459088138553
"KIAA1324L",154.654442141206,-1.39352392907524,0.42909975136827,-3.24755240391473,0.0011640222652126,0.122459088138553
"MMP3",21.0551121617601,4.94561357717115,1.52597233251211,3.24095887703909,0.00119128367773316,0.123453512253194
"SDC3",1165.17725371051,-1.03614061490535,0.319948806918546,-3.23845750476306,0.00120177922725748,0.123453512253194
"IL24",1414.16008078444,2.22453476123616,0.687172698632767,3.23722808787689,0.00120696900834927,0.123453512253194
"PTPRT",61.8280226514037,-3.25617499108168,1.00629738368419,-3.23579792999199,0.00121303223041333,0.123453512253194
"INHA",11737.978022348,-2.73019972692957,0.844663708340803,-3.23229197604876,0.00122801510780107,0.123453512253194
"FAM107A",8.31922809319498,-4.60555485045784,1.42502042632049,-3.23192198890071,0.00122960619761373,0.123453512253194
"CXCL2",1435.36587999375,1.70057170473828,0.52630608503329,3.23114581628049,0.00123295023256388,0.123453512253194
"EYS",11.8891107899513,-2.49039834886089,0.770905254180451,-3.23048563407241,0.0012358011463326,0.123453512253194
"CXCL13",8.12550902621613,4.54574660557927,1.40775084504046,3.22908462217875,0.00124187141865358,0.123453512253194
"SNHG1",966.877655465674,0.842776695421188,0.261157328823911,3.22708422243606,0.00125058643897038,0.123453512253194
"ZNF300P1",43.2812262443268,-2.51829650154049,0.780423473553503,-3.22683336275616,0.00125168332017695,0.123453512253194
"PWP2",137.411365047609,2.94073572618863,0.911844133575002,3.22504210742586,0.00125954141921469,0.123453512253194
"ARHGAP33",188.071055329306,-1.27797406735555,0.396269224044349,-3.22501468651152,0.00125966206584538,0.123453512253194
"SERPINA5",220.950225654226,-2.08540826183672,0.647945735943018,-3.21849214549059,0.00128866500118673,0.125365819924349
"AC245297.1",1011.31427339206,1.57102413418329,0.48825826011114,3.21760892242906,0.00129263935478626,0.125365819924349
"GALNT10",1627.89601642031,-1.27630329369829,0.396964162567579,-3.21515999188217,0.00130371837435932,0.125785180564481
"EPN3",78.3299905847608,-2.38710135806474,0.743056613882439,-3.21254304647426,0.00131565430887823,0.126066447068668
"EBI3",71.2315539100531,1.78388507124818,0.555457865300835,3.21155785647581,0.00132017384557168,0.126066447068668
"AOC3",639.7957671195,-2.2329328399403,0.69619479083998,-3.20733919489142,0.00133968934166145,0.127165947095227
"CECR7",126.387978628673,-1.67260656821894,0.521754328818066,-3.20573587191486,0.00134717584451576,0.127165947095227
"AC093583.1",75.0302078550215,2.64029896294201,0.823891127748508,3.20466973610615,0.00135217536785645,0.127165947095227
"LSP1",19.1311982093104,3.56397603063482,1.11429828874709,3.19840393423033,0.00138190566337964,0.128969198473149
"ELF3",24.5455810732643,2.93432160552246,0.917630183308742,3.19771696582826,0.00138520163764726,0.128969198473149
"STON1",387.788615445217,2.43330139154911,0.761980970737639,3.19338866060335,0.00140613550485728,0.130266911621629
"SREBF2-AS1",184.463177236262,-1.15952583702727,0.363532285368292,-3.1896089665119,0.00142465418821741,0.131329136825725
"ATP8A2",52.024566766404,-1.49329791047692,0.469045976050955,-3.18369197631641,0.00145409655176713,0.133063356643181
"SNORA33",23.8560053804326,1.68930215764798,0.530732454731048,3.1829637373581,0.00145775870013473,0.133063356643181
"ULK4",338.687875262594,-1.73997850714527,0.547146701270397,-3.18009503320643,0.00147226760881146,0.133732171432576
"SHC4",74.1020802267328,-2.48957693350921,0.783815397825436,-3.17622866355538,0.00149203293539071,0.134196177455762
"EHF",24.1777082119748,3.44113755779277,1.08358382427994,3.17570037563034,0.0014947525083992,0.134196177455762
"AC111197.1",27.8556378014316,-2.5217569955522,0.79476769672059,-3.17294853069344,0.00150899273040384,0.134196177455762
"PRSS33",27.0084802602088,1.87490469605486,0.591163825752015,3.17154841751321,0.00151628589499601,0.134196177455762
"C2CD6",14.23660915528,-2.64264075217493,0.833284277649897,-3.17135559022899,0.0015172928688436,0.134196177455762
"ATP6V0A4",9.55135847041835,-4.81182858686683,1.5175822908591,-3.17072004322275,0.00152061615612296,0.134196177455762
"FXYD6",433.974212735442,-2.03586089787946,0.642425457589761,-3.16902276182759,0.00152952416236226,0.134345610506357
"RELT",726.937713658538,0.930156495221933,0.293774033269795,3.16623115007479,0.00154428024989782,0.135004894522758
"IDI2-AS1",58.4065170047209,-1.16061567319103,0.366888028584258,-3.16340567902854,0.00155934871595488,0.135685198316803
"TRMT1",857.79165027581,0.858162366608961,0.27194018684328,3.15570264391824,0.0016011200078414,0.138671886818673
"GNG5",262.95035844419,0.802612925309487,0.255196402009727,3.14507931533806,0.00166041806980839,0.143141874434731
"PIGS",1527.1929737624,-0.814136907506623,0.25931055863009,-3.13962112382782,0.00169166465201114,0.145163536797694
"PNMA8B",145.075209793934,-2.15717095018183,0.690884444885854,-3.12233249156194,0.00179424176741986,0.153259522711583
"COTL1",4089.53099314458,1.26902194013232,0.40684937478178,3.11914437821854,0.0018137706153082,0.154025494098716
"TM7SF2",1047.95444907358,-1.76891754354499,0.567292733779672,-3.11817415985449,0.00181975236033068,0.154025494098716
"KCNK3",13958.2016214972,-2.0219505068461,0.649231130661011,-3.11437700898209,0.00184333789097632,0.155315813881765
"ARHGEF28",872.93934805729,-2.24532626633701,0.721825264795877,-3.11062299401776,0.00186693128650489,0.15659516885589
"SARDH",467.043231594304,-1.54314890828679,0.49892038280453,-3.09297627732194,0.00198159974983791,0.165468022160232
"LINC01678",7.79009814933193,5.42011454253074,1.75505880117004,3.08828088205211,0.00201318093610974,0.167354652729015
"NPNT",25.1405364745224,-3.44726626092544,1.11905847270175,-3.08050592977746,0.00206649239773793,0.171022910836791
"SLC16A4",75.400802808536,-1.99771603895257,0.64879580226956,-3.0791136933444,0.00207617433268718,0.171063903756495
"ABCA9",175.200266483932,-1.8555854318196,0.603515655986115,-3.07462683596445,0.00210766081300227,0.172893180611962
"TNFAIP8L3",853.73500942473,-2.09030169141469,0.680317638661445,-3.07253784500936,0.00212246918080592,0.173344292174504
"COL9A3",26.3104361617637,1.76871668776862,0.576169886831043,3.06978328474719,0.00214214146595332,0.17411390465811
"MEDAG",378.257027631609,1.584996961273,0.516734928795221,3.06733079756861,0.00215979696971496,0.17411390465811
"GSTA3",185.152112697273,-2.28738783556916,0.745730777135117,-3.0673104901968,0.00215994371816892,0.17411390465811
"S100A12",110.239314020322,2.04588508480697,0.667820895178083,3.06352361775295,0.00218746937517793,0.174545276099294
"AC010327.8",31.1879156195503,-2.87790909089535,0.939637941671765,-3.0627851039892,0.00219287473628047,0.174545276099294
"CEP126",69.8816971814619,-1.49143839461213,0.4871062806567,-3.06183363639127,0.00219985680503804,0.174545276099294
"CA6",36.3907103844253,2.71081497599087,0.885495017109745,3.06135542675211,0.00220337369618078,0.174545276099294
"SLC25A24",26.7321749349942,-2.69140813322002,0.87949818694645,-3.06016336720873,0.00221216288918068,0.174545276099294
"OLR1",76.4729772318279,1.78500308653996,0.584116136536209,3.05590442531681,0.00224382767893099,0.176181316385532
"SMIM10L2B",42.9481127039828,-2.82854196699174,0.925922064288075,-3.05483806476365,0.00225182070241967,0.176181316385532
"ATP8B3",102.026529293735,-1.13314213378343,0.371322923811462,-3.05163527786607,0.00227598464954463,0.177326820749668
