"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC096720.2",5.96584888066763,-1.47225716527986,0.916954333332237,-1.60559486090178,0.108362955362548,0.347230457876479
"AC005786.3",27.1395298816468,0.665706443091815,0.414648831620619,1.60547044227753,0.108390312924599,0.347232872904905
"PDS5B",453.61345935651,0.281866337893369,0.175569866594157,1.60543687456871,0.108397694835098,0.347232872904905
"ZNF436-AS1",7.04746174938997,-1.17637702009911,0.732805673860938,-1.60530555652104,0.108426576948908,0.347270951939497
"PRICKLE1",41.165463728401,-0.707665041512838,0.440989190213251,-1.60472196874175,0.108555005015794,0.347627796974256
"MLST8",187.936596396353,0.337583075157502,0.210397780369272,1.60449922316198,0.108604055560474,0.347730377831828
"EFR3B",14.5584973924411,-0.956314576860416,0.596092274788631,-1.60430627489597,0.108646558645427,0.347769452116825
"EFHC2",13.5200113335175,-0.827603438355396,0.515881356565615,-1.6042514966329,0.108658627724483,0.347769452116825
"DAO",5.56152477030827,-1.26559670402157,0.788933936373641,-1.60418590920163,0.108673079740264,0.347769452116825
"AL513323.1",7.11420199355607,1.5619275041648,0.973702535421957,1.60411157139273,0.108689461716945,0.347769452116825
"VHL",229.149590206548,-0.418366574523527,0.260818605272199,-1.60405188152473,0.108702617110698,0.347769452116825
"YAP1",583.744900715844,-0.22877993215732,0.142632623810574,-1.6039803941429,0.108718374284148,0.347769452116825
"UCK2",94.3951374576616,0.432505246894837,0.269667700593149,1.60384519890042,0.108748178817068,0.347810343707618
"APC2",16.3069450341608,-0.668937959734072,0.417184873402288,-1.60345689017593,0.108833819550328,0.347963986137287
"PLEKHM1P1",24.3474191667959,-0.642952190665434,0.400982279611131,-1.60344290348432,0.108836905283048,0.347963986137287
"FBXO15",12.6290933220475,0.899910746560264,0.561253036342815,1.60339577389938,0.108847303483877,0.347963986137287
"UPK3B",9.52373791380841,1.20207914966268,0.749809996410627,1.60317834573704,0.108895284837068,0.348062920438081
"CKS1B",183.787407994887,-0.437125183952161,0.27268307146506,-1.60305214989546,0.108923141004623,0.348097507552152
"RERE",305.012864612864,0.550494907098642,0.343462391339739,1.6027807439159,0.108983069605227,0.348173944765986
"AC009060.1",31.0046924106115,-0.517794127265214,0.323067742720797,-1.60274165072774,0.108991703840582,0.348173944765986
"TOMM70",237.729554117871,-0.274028309157668,0.17098496749793,-1.60264561948106,0.109012915878115,0.348173944765986
"PCSK5",172.699272723534,0.500077023557932,0.312035670091633,1.60262774897203,0.109016863598484,0.348173944765986
"PLEKHA1",109.653945944453,-0.351136326367404,0.219109890269539,-1.60255808596979,0.109032253722108,0.348173944765986
"KLF16",18.3380244437552,-0.732192539273645,0.456936722008591,-1.60239373201412,0.109068570015635,0.348235493703043
"FBXO16",52.1221585933198,0.595093134473561,0.3713978004845,1.60230656642889,0.109087834346335,0.348242588194502
"AC007496.1",14.7189277908405,-0.802417179362099,0.50083557369773,-1.60215691836296,0.109120914108516,0.348268241708585
"TM2D2",557.061716907264,0.330073920940511,0.206023732452068,1.60211601358744,0.109129957505142,0.348268241708585
"WIPI1",367.186848218207,-0.641360091764817,0.400412830349813,-1.60174710486801,0.109211544146248,0.348427925309861
"AC104662.2",21.7980867706083,-0.609489903155426,0.380518698062134,-1.60173443843725,0.109214346268687,0.348427925309861
"EIF1AX",1041.37019892621,0.406612103229954,0.253879150433866,1.60159706905854,0.109244739366827,0.348427925309861
"ATRX",1195.44441128191,-0.239345734673754,0.149443375267893,-1.60158143005471,0.109248199934437,0.348427925309861
"FGF10",16.630300642481,0.987463987382071,0.616654622218931,1.60132422883468,0.109305125343907,0.348555076666259
"DBT",214.18863667877,0.567793900752535,0.354652262799186,1.6009876724628,0.109379649560298,0.348709708765126
"STMP1",1000.96769150203,0.491706657934604,0.307134086815073,1.60095111237413,0.109387747537656,0.348709708765126
"STX17",149.389471233791,0.319399438172323,0.199515936922507,1.60087180552589,0.109405315455373,0.348711311186258
"CSPG4",12.0907650987122,-0.883370683729085,0.551848700688968,-1.60074796339327,0.109432753214519,0.348744366685197
"ADAMTS2",12.3968789428392,-0.88858872053722,0.555208444500753,-1.60045966400285,0.109496648262295,0.348874001728376
"AUNIP",92.5099684455758,0.384150904017744,0.240037363273956,1.60037961914834,0.109514393626179,0.348874001728376
"MUC17",15.1761263694158,-0.884731915748505,0.552842264440521,-1.60033335483831,0.109524651124965,0.348874001728376
"PNPT1",339.081104836262,0.326091084236988,0.203805525937714,1.60001100429753,0.109596142208873,0.349047314509993
"AC018362.1",514.793615949438,0.345657107297441,0.216060077923005,1.59981941421227,0.10963865063969,0.349116613834873
"DTYMK",130.703873891674,0.349577551916247,0.218518892897373,1.59975893745914,0.109652071429589,0.349116613834873
"ZNF624",34.4297171112526,-0.590922790457991,0.369493210281624,-1.5992791586281,0.109758588291329,0.349401307547128
"PDGFA",293.397734042006,0.675472368790474,0.422429073681316,1.59901960086217,0.109816247419097,0.349530404947324
"GCNT1",141.42304265468,-0.571825240551206,0.357665017462518,-1.59877318896901,0.109871008421664,0.349599378626532
"IMP4",163.995224110078,0.277983169578474,0.173873350426341,1.5987681199957,0.109872135144347,0.349599378626532
"MRPS21",969.279460378877,0.220975418739284,0.138270345001526,1.59814035856239,0.110011743480959,0.349946631833438
"AP3S1",1102.90076051332,0.3869145005685,0.242105525420095,1.59812337986561,0.110015521331996,0.349946631833438
"STAB2",20.2504190785129,-0.74607015593617,0.466936110517027,-1.59779922591565,0.110087666986049,0.350121616683724
"LMAN1",972.827296647281,0.341117845826721,0.213505968460442,1.59769700250755,0.110110426194336,0.350139503401036
"DNASE2",134.987965759897,0.442370463093836,0.276909954270682,1.59752459697211,0.110148819302993,0.350193443676278
"ZFAND5",16167.2075002144,0.457760034248386,0.286553685139463,1.59746692500429,0.110161664674127,0.350193443676278
"GEMIN4",45.9104896839256,-0.513048066525691,0.32127029687869,-1.59693588704036,0.110279999251495,0.350491660208831
"MIIP",42.9853848664398,0.45091488491833,0.282370305134509,1.59689201278985,0.110289780519858,0.350491660208831
"ACTBP11",20.3579920578541,-0.655760856182954,0.410677915397574,-1.59677652875032,0.110315529657544,0.35051690028636
"SMG5",148.589050831152,-0.54316624763765,0.340179986791276,-1.59670253609281,0.110332030079371,0.35051690028636
"MNT",53.4199159223236,-0.530305137317965,0.332161340872278,-1.59652877100432,0.110370787498453,0.350585523355105
"SYNM",21.7770186497454,-0.695207563733975,0.435648029528353,-1.59580100588686,0.110533228661271,0.350995624265512
"SMN2",65.6642820862572,0.798389985994876,0.500308164088738,1.59579643767969,0.110534248906165,0.350995624265512
"RAB3IP",240.667209743067,0.595853337469847,0.373455235123647,1.59551475365599,0.110597173445609,0.351140870445552
"AC104407.1",66.3305697380736,-0.404138331906859,0.253322250774463,-1.59535268090867,0.11063339120422,0.351172716995129
"AC044849.1",595.25655215005,-0.269508149806239,0.168937150510225,-1.59531606276221,0.110641575414243,0.351172716995129
"CPZ",7.19567697700538,-1.05280307712665,0.660048348177097,-1.59503933315529,0.110703440352237,0.351271458449649
"UNC5D",35.8587622392555,-0.7718156481932,0.483917989007061,-1.59493068190515,0.110727737604632,0.351271458449649
"LINC01119",16.1483270323031,-0.777494453343911,0.487499906498739,-1.59486072300595,0.110743384467045,0.351271458449649
"MKKS",412.200699612788,0.238589036286808,0.149618421332704,1.5946501384095,0.110790493919223,0.351271458449649
"LRCH2",66.1622892326519,-0.391682313205013,0.245629828153857,-1.59460402732388,0.110800811447992,0.351271458449649
"SLC15A2",12.485295512218,1.07847327382324,0.676328386696855,1.59460004198616,0.110801703217908,0.351271458449649
"B3GNT5",238.111587373379,-0.575249596781831,0.360754723702087,-1.5945725973553,0.110807844456419,0.351271458449649
"AC008770.1",17.0098754172318,-0.701139226850542,0.439725312226671,-1.59449366992346,0.110825507411917,0.351271458449649
"ULBP2",226.290496248963,1.37141974389155,0.860102665974155,1.59448377286248,0.110827722405148,0.351271458449649
"NLGN1",43.2918442517794,0.918874062809718,0.576311201024667,1.59440604516446,0.110845119322583,0.351271458449649
"AC006504.1",11.0845338964755,-0.98470719689464,0.617642284250425,-1.59430016694807,0.110868820323174,0.351271458449649
"ARL5B",401.783118634135,0.519404651388709,0.325811368944142,1.59418823557921,0.110893880681973,0.351271458449649
"HCFC2",175.722829180623,-0.355638706278347,0.223090805521251,-1.59414327025894,0.110903949244572,0.351271458449649
"MPHOSPH8",338.427555280169,-0.249128148413811,0.156281255059449,-1.59410127797504,0.110913352741369,0.351271458449649
"SUGT1P1",8.27633724104811,-1.07867211544865,0.676959896392095,-1.59340622863703,0.111069089322617,0.351710176850824
"ZNF691",52.7754369920347,-0.554503313375969,0.348061539832351,-1.59311860093205,0.111133587247076,0.35185988872122
"AL606534.2",13.7581363927742,-0.788207189379566,0.494938644399265,-1.59253515218287,0.111264511188429,0.352219832939483
"LEXM",18.5933423849685,0.977743164279879,0.614208951736378,1.59187384279533,0.111413053951646,0.352552963418558
"ITGB3BP",238.406371838233,0.278984648485414,0.175258019099204,1.59185097446238,0.111418193415659,0.352552963418558
"C20orf96",54.7853332584256,-0.485538487138235,0.305026851089871,-1.59178933068807,0.111432048263398,0.352552963418558
"PCOTH",10.7360960877792,0.870872574469887,0.547126541379989,1.59172057760775,0.111447502578682,0.352552963418558
"FDFT1",3182.9003887471,-0.476756201940008,0.299535177423195,-1.5916534613443,0.111462590601746,0.352552963418558
"CHIC2",350.811863090122,-0.296898688453809,0.186550775043332,-1.59151677812566,0.111493322557817,0.352552963418558
"MYH10",255.95110435654,-0.368568650794876,0.231585421754567,-1.5915019520766,0.111496656459596,0.352552963418558
"CXorf40A",64.6769508442249,0.561037121080956,0.352547238393496,1.59138140930423,0.111523765573671,0.352552963418558
"LINC00923",14.0611079239179,-0.983805047861636,0.618210381942487,-1.59137581088562,0.11152502474002,0.352552963418558
"PSMF1",445.869402092646,0.250981687171573,0.157722616959094,1.59128533377471,0.11154537592323,0.352562755083571
"CD109",20.9542582740613,-0.644168212850932,0.404834868212388,-1.59118757654289,0.111567367930882,0.352577729090574
"GHDC",24.8212962417585,0.557415133786793,0.350410487275438,1.59074900446299,0.111666073639771,0.352767971559204
"CDH6",64.6157832525903,0.863111982822773,0.542599529300687,1.5906979940347,0.111677558596978,0.352767971559204
"ENO4",8.23490076510776,-0.916599615976514,0.576227684493684,-1.59069000091848,0.111679358325169,0.352767971559204
"ACAT2",3672.26482927579,-0.640338688474405,0.402601853906533,-1.59050109248395,0.111721899565974,0.352836460054739
"URB1",1215.69168121569,0.453489374060062,0.285134469722555,1.59044037888973,0.111735574680151,0.352836460054739
"GIT1",52.0825660177889,-0.509271999313916,0.320275835124609,-1.59010435213064,0.111811285142068,0.352949388499222
"CLEC2B",60.4554990172584,-0.814110151689138,0.5119934671594,-1.59007917856046,0.111816958648689,0.352949388499222
"USP22",695.225189428948,-0.288000594732249,0.181126561420302,-1.59005168802353,0.111823154602328,0.352949388499222
"MYOT",10.5366919238848,0.79785490572792,0.501983677750457,1.58940408043415,0.111969193972207,0.353355754382715
"CLK1",1094.22285492386,0.361736518735402,0.227648265849036,1.58901504207059,0.112056996746844,0.353578238345432
"RPS26",4487.2218908621,0.251031129055872,0.158031464611149,1.58848827778416,0.112175969668804,0.353898990923628
"TRAPPC2",111.286925221518,-0.334416712101948,0.210577168715163,-1.58809577573101,0.112264683396621,0.354124195820711
"LYN",16.6520687753669,-0.716281314715523,0.451063776301861,-1.58798234827922,0.112290330690345,0.354150427122475
"TMEM206",46.6573365093104,-0.446958252535367,0.281508435394077,-1.58772596604319,0.11234831878238,0.354278633641844
"CACNA2D2",8.59258620140502,-1.12444320297504,0.708368915591785,-1.58736948816515,0.112428985570832,0.354478304452151
"OPN3",68.4566771697512,-0.372329113195735,0.23456963825767,-1.5872860441842,0.112447874565299,0.354483163972126
"ADGRF1",17.6920316443628,-1.11677241444576,0.703773591094362,-1.58683478405205,0.112550068491361,0.354718236883225
"CATSPERD",8.40087820677332,-1.05975196245921,0.667853316679283,-1.58680347314667,0.112557161982521,0.354718236883225
"HSPB7",5.70102588575489,-1.27663853156287,0.804664215114499,-1.58654816205691,0.112615015909755,0.354845834248255
"RMI1",57.9529081080536,-0.455540214051135,0.287164957210229,-1.58633636386783,0.112663027526941,0.354942384287003
"ZCCHC14",214.14953852818,0.362945036246638,0.228813642599189,1.58620365518329,0.112693118907211,0.354982455950354
"MYCBP2",227.819512483188,0.40751734324203,0.256937690088076,1.58605513695689,0.112726802575711,0.355033829197299
"AC107871.2",6.32047740977612,-1.07207430534472,0.676027714538601,-1.58584371955288,0.112774765353777,0.355130151832191
"WFDC10B",11.9056771006887,-1.31516113302329,0.829494337770424,-1.58549742070366,0.112853362485349,0.355322898154949
"TRAF4",79.2359138047597,-0.717318557704071,0.452480599709835,-1.58530234923679,0.112897655555743,0.35538348755915
"TRIM51JP",29.2037599916115,0.900055751083026,0.567816938472698,1.58511606487819,0.112939966206715,0.35538348755915
"C5orf34",21.9583222312687,-0.656069978360457,0.413917281484324,-1.58502678604711,0.112960248481509,0.35538348755915
"RBM12",457.640415434803,0.292906869075337,0.184796231952196,1.58502619875446,0.112960381911564,0.35538348755915
"AC096659.1",5.71785733767677,1.2809359925856,0.808152247299297,1.58501816565662,0.112962207005077,0.35538348755915
"STX11",19.9159396012349,-1.22247962292819,0.771303269667801,-1.58495324861608,0.112976956796723,0.35538348755915
"OSTF1",192.995399393816,0.270664150341757,0.170810793609284,1.58458458404496,0.113060749807979,0.355592329009735
"UBFD1",210.291402839774,-0.335374097878512,0.211676714906826,-1.58436934372368,0.113109693975152,0.355691518419245
"AC003991.2",584.033875332982,0.361021073465694,0.22788703724924,1.58421065903299,0.113145788471595,0.355706582013422
"MECP2",154.331458303566,-0.336325455090501,0.212300510422087,-1.58419522601162,0.113149299358287,0.355706582013422
"CORO1C",1510.24410005935,-0.586000821140731,0.369957320758475,-1.58396871276754,0.113200839153078,0.355758042089792
"NDUFA6-DT",13.6653956650093,-0.790933132977634,0.499353849527255,-1.58391315842748,0.113213482559475,0.355758042089792
"HMOX1",57.0347189288599,-0.428287758855987,0.270424660008218,-1.58375999749051,0.113248345651698,0.355758042089792
"ZC3H15",942.956642168526,0.347416860742407,0.219364551793796,1.5837420307953,0.113252435855458,0.355758042089792
"LINC01963",22.7459938023908,-0.709306646218105,0.447867891242285,-1.58374078626322,0.113252719183425,0.355758042089792
"GAL",208.69750962765,-1.27315661655046,0.804039695956299,-1.58344995023686,0.113318945713068,0.355900673509072
"GP6",6.07724620030814,-1.28751634313666,0.813139938232527,-1.58338839675648,0.113332966021834,0.355900673509072
"ZNF362",26.8391146443213,-0.603918974144441,0.381444553067102,-1.5832418349888,0.113366354545316,0.355900673509072
"PMS2P1",215.041882706519,0.311579347705857,0.196799113928594,1.58323552116657,0.113367793083613,0.355900673509072
"ANO6",600.031801564211,-0.332538774578232,0.210100443002452,-1.58276093960617,0.113475962693062,0.356185533282647
"SOBP",100.840533448087,-0.533962338806756,0.33742472548342,-1.58246357922278,0.113543780356682,0.356343665766922
"NOL6",64.4627455620744,-0.418541748764764,0.264554440818428,-1.5820628354223,0.113635226714806,0.35657589414778
"SNX21",106.44454260241,-0.386756257729462,0.244497856346222,-1.58183905376166,0.113686317037635,0.356681437486109
"TDRD9",156.051975207933,-0.32428636288208,0.205035337099624,-1.58161206487305,0.113738158063737,0.35674971096443
"GPC1",453.314567884318,-0.343089686360547,0.216926949194323,-1.58159088870607,0.11374299534762,0.35674971096443
"WSB2",242.433630634558,-0.435505145593859,0.275485235367142,-1.5808656497088,0.11390875991494,0.357214794368
"SPATC1L",74.2074351561589,0.408582588528723,0.258514883540134,1.58049928473573,0.113992570570609,0.357406615170849
"PLXNC1",244.108655284372,0.311310499332697,0.196982032984498,1.58040047925182,0.114015181894585,0.357406615170849
"NDN",336.259731973393,0.359656292440146,0.227579273772703,1.58035609516601,0.114025340202246,0.357406615170849
"CLCF1",31.5276993109779,-0.847206222628308,0.536107213825524,-1.58029252503965,0.114039890912887,0.357406615170849
"AL136040.1",6.29030852453449,1.02265376716505,0.647175975819993,1.58017881592299,0.114065921696955,0.357433375855784
"ZEB2-AS1",62.5528570480498,0.465938388266704,0.294937151747473,1.57978872958549,0.114155257504565,0.357542046037751
"FASTK",120.031983081791,0.367309060999698,0.232512810829026,1.57973687423955,0.114167137327694,0.357542046037751
"NUP62",155.639891976163,-0.3739935255432,0.236756087514898,-1.5796574840749,0.11418532713772,0.357542046037751
"CTSV",69.6276188092928,-0.650792862727649,0.411985858170902,-1.57964854817343,0.114187374667041,0.357542046037751
"AC134980.2",8.85251636980828,-1.59960350635999,1.0126449153074,-1.5796292285479,0.114191801571555,0.357542046037751
"NHS",35.3600931089259,-0.618903715564552,0.391828264911782,-1.57952799985957,0.114214999350686,0.357542046037751
"ITIH4",11.1532098391321,-0.858610180503707,0.543614004056825,-1.57944823734518,0.11423328050918,0.357542046037751
"CYBB",17.8963582192201,0.678235587315774,0.429421646811275,1.57941639028237,0.114240580335738,0.357542046037751
"SLC25A27",9.19908099105738,-1.02206569161381,0.647239010544801,-1.57911633100346,0.11430937647208,0.357658360099748
"SPARCL1",146.544449173394,-0.74686513832888,0.472968382875872,-1.5791016172954,0.114312750798251,0.357658360099748
"TCF3",85.2020355365829,-0.534710370128713,0.338674011620015,-1.57883496159323,0.114373917107993,0.357794951344876
"AL590452.1",15.3436900295129,-0.772267257692213,0.489218544309458,-1.57857314828955,0.114433997712761,0.357928104892479
"IFNLR1",5.43245117857272,-1.27701946145471,0.809032907490739,-1.57845181528581,0.114461849487334,0.357960427368255
"ZNF285",57.2147076300175,-0.599682560494459,0.379937270010016,-1.57837255733992,0.11448004588791,0.357962548993659
"RARS2",320.050626066622,0.321137761505421,0.203475169818373,1.57826511112917,0.114504717513805,0.357984913965283
"RIPOR3",47.1858929853263,0.538531955888919,0.341349813277691,1.57765416866017,0.11464508068643,0.35836891215336
"ACBD6",251.934129951352,0.285173848452843,0.180774064875498,1.57751527382673,0.114677010460311,0.358372509154102
"UBR7",161.934300364709,-0.331521517892241,0.210156726330608,-1.57749658400516,0.114681307495286,0.358372509154102
"DIABLO",669.357446775476,0.243792100863002,0.154564438985505,1.57728454528836,0.114730066848402,0.358423354182118
"C16orf45",150.296240332976,-0.437770773793244,0.2775490976184,-1.57727327362863,0.114732659278909,0.358423354182118
"PKNOX2",8.13098066496142,-0.945754979024161,0.599644979686132,-1.57719152342306,0.114751462834002,0.358427299228063
"FAM83D",10.2325137586307,-1.01663162594729,0.644865409303897,-1.57650202860888,0.114910151621899,0.358868109161224
"SPART-AS1",15.8687436062895,-0.702425136453988,0.445586617249242,-1.57640537049855,0.114932411494687,0.358882777579834
"LINC01220",6.85479631485791,1.03291643622513,0.655352352561486,1.57612379384604,0.114997276505032,0.359021935678538
"TLR2",39.5786738993884,0.576121394947459,0.365559619230043,1.57599845453639,0.115026159379822,0.359021935678538
"ARAP1",114.521849673835,-0.374600953296536,0.237705483968538,-1.57590370673197,0.115047996612085,0.359021935678538
"CACNB2",43.7211348679492,-0.612287276840163,0.388547726362014,-1.57583543873241,0.11506373286765,0.359021935678538
"HMGB1",2411.41531498153,0.586956092456773,0.372499615291153,1.57572268094289,0.115089728041197,0.359021935678538
"AC073508.2",908.928839186109,0.316931827029186,0.201139160060924,1.57568435173534,0.115098565506161,0.359021935678538
"MAP3K9",33.3915412602167,-0.575818348422856,0.365441572792795,-1.5756782788075,0.115099965774205,0.359021935678538
"CBX3P9",16.537755444879,0.707223674177959,0.448989496254303,1.57514525412727,0.115222920385745,0.359350603657252
"SRGAP2C",8.59617216917243,-1.00491694080608,0.638017375817124,-1.57506202635792,0.115242128138125,0.359355660975806
"KIAA1841",110.206978324191,-0.343175396107067,0.217927764827045,-1.57472085477233,0.115320891872247,0.359546399834832
"HMCN1",281.056980544381,-0.363641379788718,0.230993096381691,-1.57425215508537,0.115429166085494,0.359775589220422
"SLC29A1",60.7745224116014,-0.411012761386877,0.26108477462364,-1.57425021041292,0.115429615490315,0.359775589220422
"ARR3",6.60794142688814,-1.01627770234476,0.645619781451201,-1.57411177839132,0.11546161002616,0.359820426913917
"MECR",92.223612803492,0.364444804368667,0.231550289325646,1.57393370325753,0.115502777168253,0.359893831756036
"AL450344.2",10.0118704151289,0.919295119667492,0.584121652228779,1.5738076411991,0.115531926981753,0.359929775262257
"ADGRF3",15.6184907865877,-0.707321324005246,0.449468639204948,-1.57368337256278,0.115560667756354,0.359964433678861
"PNPLA2",124.183533588132,-0.543409724284477,0.345333751233417,-1.57357837843419,0.115584955115427,0.359985211526997
"AC008870.1",34.9471990260079,-0.482954188158982,0.306951699354554,-1.57338822093026,0.115628952777561,0.360067360721836
"TNFRSF6B",47.4085010052978,0.837683281322187,0.532436726206444,1.57330108929674,0.115649117243636,0.360075279865375
"COL16A1",10.5043171828672,-0.988994656968893,0.628743941484928,-1.57296888560572,0.115726022952997,0.360259834403038
"RP11-206L10.3",7.62533194829125,-1.40030993261788,0.890596547310224,-1.57232805005486,0.115874491026807,0.360667075345282
"AP002784.1",6.37421609802531,-1.20664521338569,0.767466641309519,-1.5722445099722,0.115893856526629,0.360672413077236
"AC092747.4",48.0339813541528,-0.491707912818618,0.312808343882696,-1.57191431249995,0.115970424791384,0.360723809194434
"CEP97",105.770559631657,-0.318825277318813,0.202827864033395,-1.57190077822009,0.115973564053249,0.360723809194434
"AL662899.2",21.8476388531805,-0.871198224609806,0.554280859822811,-1.57176313987877,0.116005492913946,0.360723809194434
"OTUD6B-AS1",331.465322212433,0.416989643691088,0.265300823799582,1.57176158640991,0.116005853321637,0.360723809194434
"ZMIZ1",239.857931559219,-0.584689364497062,0.372000675370916,-1.57174274996699,0.116010223481782,0.360723809194434
"AC087190.3",526.372494196682,-0.22901700631659,0.145716579181867,-1.57166060034087,0.116029284167288,0.360723809194434
"A2ML1-AS1",16.2451417498503,-0.695149825465803,0.442326789709629,-1.57157522817495,0.116049095167214,0.360723809194434
"ZNF354B",46.6696571555584,-0.509475838013725,0.324183865291702,-1.57156445017798,0.116051596439474,0.360723809194434
"SPART",773.4331024285,-0.226864926059524,0.144369303528255,-1.5714207973243,0.116084938302858,0.360725989353178
"KLHL36",129.287192507926,0.482793887315486,0.307236239159314,1.57140931237978,0.116087604286312,0.360725989353178
"CENPP",88.8656660063135,0.394508528530388,0.251071146812483,1.57130173474308,0.116112578462689,0.360748734728081
"ATOX1",755.535883222766,0.211008951874576,0.134296293078769,1.57121948072545,0.116131676602421,0.360753219777117
"SP100",535.212488378402,0.442681017581339,0.281781093726714,1.57101036030002,0.11618024232025,0.360849228085117
"RP9P",31.6066698843424,-0.472095195545448,0.300533319028351,-1.57085809011717,0.116215615289238,0.3608767434989
"AC008277.1",32.2239067133199,-0.487508586984961,0.310352892157671,-1.57082018342296,0.116224422480486,0.3608767434989
"AC087190.1",121.383635689932,-0.465492002243238,0.296362057105551,-1.57068690502931,0.116255392369987,0.360918062547601
"AC007493.2",6.1024185199837,-1.18180819216308,0.752478742780516,-1.57055359171493,0.116286376860434,0.360959414365201
"AC074212.1",18.7669433463967,-0.735057002282654,0.468096314388267,-1.570311450205,0.116342671640056,0.36099988883341
"WDR48",463.209416692574,-0.285634070708893,0.181905168320545,-1.57023614747197,0.116360182918842,0.36099988883341
"LINC02256",12.7666020341103,-0.809694867935359,0.515667490106668,-1.57018792820907,0.116371397157864,0.36099988883341
"GLRX3",945.130103893932,0.375048594082041,0.238865850058099,1.57012228408045,0.116386665221168,0.36099988883341
"CYLC1",6.4496677367174,1.07544468361126,0.684945297954008,1.57011762373391,0.116387749223574,0.36099988883341
"TMEM246",9.78137123005378,0.864477942606317,0.550647960813727,1.56992852807232,0.116431739800628,0.361062244423136
"FLVCR2",224.279664775343,0.636327141675329,0.405335071500095,1.5698793082976,0.116443192265267,0.361062244423136
"AC107068.2",19.6374238342497,-0.713025452453726,0.454269084902055,-1.5696103392276,0.116505791661768,0.361201539495764
"AL162426.1",16.7609001556721,-0.714145117568873,0.45500909650294,-1.56951833063904,0.116527211649102,0.361207944952981
"DYNLT1",3148.5225395584,0.354620419096455,0.225952089257712,1.56944961324075,0.116543211367085,0.361207944952981
"OR9I1",6.75949405731489,-1.54835576624348,0.986798381196506,-1.56907003066429,0.116631622033898,0.361373544863491
"H1F0",933.231693525369,0.339787006259188,0.216558733834172,1.56902933556759,0.11664110367871,0.361373544863491
"ZFYVE28",25.2697588309579,-0.587085416463558,0.374179884632538,-1.5689924567701,0.116649696678065,0.361373544863491
"MCM5",26.8258657958674,-0.606718625024365,0.38672671415137,-1.56885625642838,0.116681436551667,0.361417079656931
"ZNF852",33.6862898230126,-0.499492904970265,0.318437968691794,-1.56857207393415,0.116747683751901,0.361524123465176
"CASP16P",6.25867711008638,-1.22775195253667,0.782727411461733,-1.56855622347997,0.116751379600015,0.361524123465176
"SPAG7",610.200312706574,0.385423019471059,0.245747288620953,1.56837140150728,0.116794481295547,0.361602792544424
"AL390728.5",16.3758343452897,-0.742826951911097,0.473662632461201,-1.56826167192309,0.116820076865352,0.361627245972821
"FAM126A",245.415797904228,-0.263941695050641,0.168318010030155,-1.56811321024621,0.116854714111463,0.361652079062843
"PTCD3",459.154367047825,0.266880142451881,0.170195969343985,1.56807557476574,0.116863496038561,0.361652079062843
"SHISA4",52.1746000773,-0.414813517739789,0.264595918599731,-1.56772455121389,0.116945429434419,0.361820765116176
"PHLDB1",130.81074634119,-0.555254173878677,0.354186479043444,-1.56768879314157,0.116953778357725,0.361820765116176
"TTLL3",242.517363402211,-0.397065778878483,0.253295490226135,-1.56759908565286,0.116974725644725,0.361820765116176
"AMY2B",33.7505506365212,-0.593713614356222,0.378794010564644,-1.56737856934752,0.117026230170216,0.361820765116176
"ZNF257",46.2495467837002,-0.501025752048991,0.319669345922016,-1.56732498264384,0.11703874874876,0.361820765116176
"TECPR1",40.2044537689102,-0.47555237421522,0.303433030054187,-1.56723997427141,0.117058610011029,0.361820765116176
"AC018362.2",60.7162979637472,-0.37489620321,0.239229433873444,-1.56709898585609,0.117091556222791,0.361820765116176
"OLFM2",8.23760810140777,-1.02635875551141,0.654943482579704,-1.56709515066669,0.117092452532614,0.361820765116176
"EHHADH",89.0485402578495,0.362780469136098,0.231505976690878,1.56704580297081,0.117103985905044,0.361820765116176
"SP140",15.0348600041893,-0.897487819719322,0.572742532931514,-1.56700047249091,0.117114581173634,0.361820765116176
"CD9",2819.88892796395,0.508955386504023,0.324803733377029,1.56696285850025,0.117123373408678,0.361820765116176
"AP000892.3",64.9865816919366,0.445724487470204,0.284456737915698,1.56693242964172,0.117130486505016,0.361820765116176
"EXOC4",291.597940436676,-0.319911849267097,0.204185125522915,-1.56677352695407,0.117167637349723,0.361834282586386
"MRPL43",390.149645420527,0.222972676492343,0.142318334889459,1.56671785589347,0.117180655220261,0.361834282586386
"AL583824.1",8.58162678643636,1.1743820727726,0.749596082651083,1.56668651284727,0.117187984836875,0.361834282586386
"ZFP90",158.217459569902,-0.398226654699547,0.254269091426527,-1.56616225930322,0.117310635651842,0.36215826090191
"TCAIM",216.617104535725,0.323037492210991,0.206281280546237,1.56600488108073,0.11734747445573,0.362217264807913
"CDC42EP1",20.3618739660813,-0.5910714251178,0.377540469612378,-1.56558428219538,0.117445972031386,0.362466544704628
"C9orf3",98.270869355816,-0.349569795560334,0.223297254759107,-1.56549078911628,0.117467875437899,0.362479396964367
"NT5DC4",34.5979432870118,0.785987203354513,0.502142666780422,1.56526671671621,0.117520383805753,0.36255002074351
"GEMIN7-AS1",132.570846609313,0.476359876208736,0.304336305528958,1.56524169990429,0.117526247303759,0.36255002074351
"AC011468.2",40.9957489122559,0.834999224130426,0.533632274245017,1.56474648260693,0.117642364739972,0.362845711849841
