"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","v","change"
"MT-TF",278.912749625938,-2.36101371994252,0.631058156014031,-3.74135679484035,0.000183029459653441,0.0240864437318455,3.73747900242681,"DOWN"
"SPTBN4",82.0131533757344,-3.49305612437133,0.935056804920553,-3.73566194694249,0.000187222043408137,0.0243805525795526,3.72764301902251,"DOWN"
"ANKRD20A3",11.7555654049155,-6.97384104586116,1.87079526199389,-3.72774145174414,0.00019320343144993,0.0247936403551988,3.71398516442914,"DOWN"
"MEG8",213.055608998687,-2.55359092148648,0.686537595529652,-3.71952088001303,0.000199601047202104,0.025072704267609,3.69983718452709,"DOWN"
"AC092756.1",26.1838355027786,-5.06170043510683,1.36298524716491,-3.71368688372487,0.000204261497738039,0.0251134524036182,3.68981348797232,"DOWN"
"YES1P1",11.6344677332506,-6.95846034402339,1.87431540981145,-3.71253435126129,0.000205194200295416,0.0251134524036182,3.68783491848855,"DOWN"
"AL390726.5",119.846519851013,-2.4523584513029,0.660611240851807,-3.7122566187956,0.000205419556469265,0.0251134524036182,3.68735821282061,"DOWN"
"POC1B-GALNT4",22.1466308192161,-6.01473653613563,1.62225005419009,-3.70765069207439,0.000209190936678888,0.0252440807774564,3.67945713546257,"DOWN"
"PFKFB4",2497.40189393144,-1.73767354086251,0.46909940780802,-3.70427570774862,0.000211995587454563,0.0253181551005707,3.67367317852445,"DOWN"
"AC068481.1",43.9760890630139,-3.24945084590331,0.879608421956105,-3.69420160697992,0.000220578747001089,0.0261114083041677,3.65643633461931,"DOWN"
"TMEM94",4612.93502584739,-1.40576838300378,0.382345678600712,-3.67669483842092,0.000236275405904292,0.027120478674381,3.62658148207451,"DOWN"
"IER2",7759.48971210685,-2.47317793724083,0.67434978302631,-3.66750016014217,0.000244933397249708,0.0274479912557626,3.61095199375495,"DOWN"
"AC124798.1",211.851723660957,-1.62804551563462,0.444299336966965,-3.66429877376943,0.00024801713909581,0.02754990382182,3.60551830644176,"DOWN"
"CCL25",8.53607946896557,-6.52453091596674,1.78209258934593,-3.66116269994782,0.00025107324776823,0.0277402372841679,3.60019955955148,"DOWN"
"AL022328.3",35.7542140001152,-3.58295403235447,0.982679247128227,-3.646107356826,0.000266242781292603,0.0291459960236081,3.57472215852894,"DOWN"
"DTX1",122.228341764614,-2.99671245705542,0.82197526216656,-3.64574531009205,0.000266617939521898,0.0291459960236081,3.57411063221679,"DOWN"
"FUT11",1396.64839758043,-1.40445128629551,0.386090466521073,-3.63762228824381,0.00027516655574718,0.0299221905699604,3.56040435218468,"DOWN"
"AC122718.1",504.297941294527,-2.89862970934359,0.798215607854656,-3.63138690952707,0.000281902184650455,0.030494141555304,3.54990155847405,"DOWN"
"CES5AP1",92.9578550380092,-2.41078295268511,0.668412847389451,-3.60672743215611,0.000310083081063699,0.0330621807113718,3.50852192934838,"DOWN"
"AFAP1L1",20.7821447533403,-3.96610956180774,1.10156874541834,-3.6004194729595,0.000317704215115556,0.0334902387168495,3.49797702316693,"DOWN"
"AC012065.3",148.084064275725,-2.68417099398388,0.746552762062637,-3.59542035122586,0.000323868207990075,0.0336426193535292,3.48963168172781,"DOWN"
"TPSG1",31.3933080304219,-3.90736371625538,1.08735377643456,-3.59346130113022,0.000326314132359576,0.033709881443406,3.48636411691739,"DOWN"
"FAM133CP",75.1150990718522,-3.84795309707802,1.07414825693984,-3.58232960135365,0.000340543745366945,0.035004847378241,3.46782709182409,"DOWN"
"COL6A4P2",59.5470995829363,-3.08079367320857,0.868627670226181,-3.54673674211456,0.000390034128917788,0.0387427650844732,3.4088973895064,"DOWN"
"EEF1A2",1444.47160739824,-1.68460816030386,0.475423609034085,-3.54338347589945,0.000395027836408815,0.038878330001274,3.40337229988546,"DOWN"
"PTGDS",123.254523132726,-1.75581703611711,0.495532457923226,-3.54329369962107,0.000395162349366804,0.038878330001274,3.40322444121292,"DOWN"
"MT-TL2",312.716252569466,-2.53467672201166,0.718123245712551,-3.52958456246136,0.000416212668515363,0.0403726288459902,3.38068470504082,"DOWN"
"SLC25A18",247.756232170292,-1.9537379411464,0.554200545633586,-3.52532662867158,0.000422960931241827,0.0406455618622669,3.37369974640675,"DOWN"
"VWA1",537.18785003235,-1.84183530283155,0.523457093261832,-3.51859842294708,0.000433832857779168,0.041497317937849,3.36267755833433,"DOWN"
"RNF145",6150.15462933207,-2.0523137824695,0.584272258654017,-3.51259836843425,0.000443747706264263,0.0420562906381923,3.35286387880299,"DOWN"
"AC073610.1",79.3369024794073,-2.52681006837039,0.720285746614026,-3.50806618102414,0.000451376745912981,0.0425839951931876,3.34546081872262,"DOWN"
"AL512378.1",184.126616797597,-3.09701595535302,0.883132361992335,-3.50685365936109,0.000453438442609592,0.0425840530125308,3.34348166306818,"DOWN"
"EIF5",2202.28635869163,-1.39515168182981,0.398548335184366,-3.50058338892427,0.000464240970123126,0.0430120299718112,3.33325653489855,"DOWN"
"AC008736.1",30.0669825496984,-2.71772686710333,0.777047763372029,-3.49750297885119,0.000469635467873532,0.0433175821506029,3.32823911167507,"DOWN"
"ZGLP1",152.367780757544,-2.18272608361934,0.624557146708533,-3.49483805464798,0.000474349476912255,0.0435579312999294,3.32390157400023,"DOWN"
"MT-TI",178.580488996882,-2.44099966344543,0.701735300201292,-3.47851912643589,0.000504192455758388,0.0455330757153775,3.29740365696781,"DOWN"
"AC022400.9",706.287710779403,-1.59780873310937,0.45936971081269,-3.47826314077743,0.000504674233523132,0.0455330757153775,3.29698886789239,"DOWN"
"MT-TS2",415.458953634499,-2.53440127275634,0.729657906914224,-3.47341027725514,0.000513889148218343,0.0461628856145182,3.28913055320148,"DOWN"
"RASAL1",701.792979040898,-2.64381085247626,0.762708929919587,-3.46634312090066,0.000527589519502189,0.046985030441529,3.2777038402439,"DOWN"
"GRK5",2304.16575605345,-2.27786279807261,0.65862817296299,-3.45849584269242,0.00054320065592616,0.0479618322738905,3.26503971430756,"DOWN"
"CLDN3",1812.94851569424,-1.4000388492061,0.406018425997444,-3.44821505518301,0.000564304537328945,0.0494029493464124,3.24848645774165,"DOWN"
"AC066613.1",72.3830905336094,-2.01772764332887,0.586277016537715,-3.44159430851417,0.000578296845952517,0.0499924315239538,3.23784917634443,"DOWN"
"MAP1S",1040.45508980968,-1.76145186995503,0.512496683988203,-3.43700149676593,0.000588192353095057,0.0506360091970707,3.23048062591907,"DOWN"
"IGKC",1776.27576916308,-2.16502873574814,0.630761327312162,-3.43240563744434,0.0005982520283406,0.051288320155789,3.22311582026047,"DOWN"
"MT-TM",168.833587229989,-2.24658176098077,0.656019548272723,-3.42456526927581,0.000615783909662183,0.0518281533639541,3.21057166333185,"DOWN"
"AL357497.1",13.645900782071,-5.36147915897222,1.56612819556933,-3.42339737841397,0.000618435978218011,0.0518281533639541,3.20870525277822,"DOWN"
"IL4R",1108.42859694189,-2.30411894897788,0.673066131161025,-3.42331732693683,0.000618618149260387,0.0518281533639541,3.20857734264514,"DOWN"
"KCNK6",2250.25869018259,-2.31085643162483,0.675631823755732,-3.42028949847142,0.000625545271071524,0.0521144792161643,3.20374125469143,"DOWN"
"PPP1R27",40.3942086713692,-3.8608344546295,1.12963564749311,-3.41776967042201,0.000631365128529191,0.0523880920503679,3.19971940867372,"DOWN"
"TG",91.423186699692,-1.81896056507486,0.532695633970111,-3.41463389049838,0.000638677948134794,0.0527829003456519,3.19471807862628,"DOWN"
"ZSCAN1",203.178974193275,-2.0413882541527,0.598079522960965,-3.4132388349399,0.000641956553988218,0.0528424874978111,3.19249436289944,"DOWN"
"APLN",89.4644521654568,-2.71791351188176,0.796863735652369,-3.41076320866413,0.000647813243780919,0.0531129739276094,3.18855017759448,"DOWN"
"AL157400.5",22.0789200801353,-3.10986875357115,0.912331643508554,-3.408704253216,0.000652722009531438,0.0533039108258065,3.18527174281667,"DOWN"
"RN7SL587P",16.5147652955648,-4.76199687710367,1.39789664576484,-3.40654431894585,0.000657908680929809,0.0535159498294912,3.181834383165,"DOWN"
"SLC6A8",22189.8510133529,-1.29915205909949,0.381648765166193,-3.40405151981499,0.000663942293543038,0.0537949479485989,3.17786966563938,"DOWN"
"AL596325.2",50.360444154731,-3.39351750946256,0.997555360263885,-3.40183376746616,0.000669353385993219,0.054021524640648,3.17434453534665,"DOWN"
"AC005225.4",28.2300250943191,-2.78324737971079,0.822966373008833,-3.38196975112726,0.00071968068862602,0.0567490619871201,3.14286015068986,"DOWN"
"STAC2",119.520920381401,-1.82266446084786,0.539002875121948,-3.38154867993141,0.000720784603633828,0.0567490619871201,3.1421944987053,"DOWN"
"LINC01588",476.976273905351,-2.30121956435641,0.680644324517481,-3.38094285291775,0.000722375649901389,0.0567490619871201,3.14123690180265,"DOWN"
"DSTNP2",264.007741427525,-1.74922838009139,0.517610823667475,-3.37942774785393,0.000726368971544847,0.0568466262162427,3.13884271593888,"DOWN"
"DOC2A",8.28679257915023,-6.47071750642648,1.91906507152384,-3.37180724220487,0.000746766935043773,0.0582224590375072,3.12681491976144,"DOWN"
"AC010525.1",29.9501036987653,-4.64307790170096,1.37865182721736,-3.3678393703452,0.000757597216588149,0.0588447973380742,3.12056162959959,"DOWN"
"AC007220.1",48.6197555353208,-2.06792898613788,0.614633605426119,-3.36449059713259,0.000766850972173409,0.058899286007713,3.11528902751292,"DOWN"
"MED29",948.9084751357,-2.35485132812583,0.700274505077531,-3.36275462129686,0.000771689238160737,0.0590513753690333,3.11255755630052,"DOWN"
"AL596247.1",61.1343808092562,-3.80570713743449,1.1329194215348,-3.35920372190176,0.000781674196173267,0.0595947253399848,3.1069742242902,"DOWN"
"AL109615.3",253.605740111159,-1.75239178672893,0.522188319520027,-3.35586170969825,0.000791181200457832,0.0599545018038822,3.10172404071627,"DOWN"
"AC134407.2",38.0444764541404,-3.64236476996326,1.08581598800894,-3.35449543033738,0.00079509866387221,0.0599545018038822,3.09957897635413,"DOWN"
"MS4A15",87.2787445048669,-3.03767236398912,0.907860842289392,-3.34596693952444,0.000819961715572468,0.0613812645124737,3.0862064245721,"DOWN"
"NABP2",943.520976808386,-1.44629862923618,0.43281304747852,-3.34162437491666,0.000832896916179492,0.0619020328535967,3.07940874589779,"DOWN"
"AC090970.1",15.8470763371921,-6.43462769395967,1.92617599145386,-3.34062293503247,0.00083590664373232,0.0619020328535967,3.07784222301057,"DOWN"
"ATOH8",663.908989922206,-1.79692683701178,0.538226721579347,-3.33860576773105,0.000841999688026411,0.061909450371223,3.07468806941298,"DOWN"
"AC015883.1",123.015815314202,-2.76255415351712,0.830718520228039,-3.32549965632014,0.00088260209025942,0.0642093020663728,3.05423504835149,"DOWN"
"RGS11",188.27910257171,-1.74864675174434,0.527901187997376,-3.3124508743349,0.000924823666280196,0.066346464475747,3.03394106516556,"DOWN"
"PNCK",6067.2728626165,-1.74084497075956,0.525931246851798,-3.31002385041805,0.000932880218640186,0.0666928657346882,3.03017411587103,"DOWN"
"PNMT",940.467998089636,-1.39963438926374,0.423356924451178,-3.30603873097899,0.000946250070080643,0.067320602456527,3.02399407532739,"DOWN"
"AC009133.1",200.55997717406,-2.55669755421076,0.773762925802084,-3.30423889405206,0.000952346418946987,0.067320602456527,3.02120504691925,"DOWN"
"ZFPM1",3925.4411896916,-1.19722893566132,0.362382038023311,-3.30377560154983,0.000953921545150343,0.067320602456527,3.02048734218205,"DOWN"
"IRS3P",29.5185292590009,-3.76443471762384,1.1397486182332,-3.30286403282448,0.000957027791614552,0.067320602456527,3.01907545034271,"DOWN"
"PCSK9",372.417589980853,-2.54841769244664,0.771643005270576,-3.3025863968702,0.000957975718879243,0.067320602456527,3.01864549853147,"DOWN"
"MT-TK",155.977620933004,-2.61365560442085,0.793091569553717,-3.29552816441056,0.000982368558536993,0.0685699891484217,3.00772554591016,"DOWN"
"LGALS4",34.3508297898302,-2.48362136828769,0.754574840391793,-3.2914182071034,0.000996835999663453,0.0690213497706183,3.00137628632207,"DOWN"
"LUC7L3",15690.3231061965,-2.64263497766092,0.80754331231658,-3.27243744992459,0.00106624462503591,0.0724660532824569,2.97214314510754,"DOWN"
"BAIAP3",142.811699859076,-1.94141943335064,0.593667090731603,-3.27021568764767,0.00107465509926663,0.0725602908691108,2.9687308962315,"DOWN"
"RP9P",503.51639544773,-2.25709324582911,0.690532086866928,-3.26862905975876,0.00108069878806247,0.0725699958313239,2.96629533556655,"DOWN"
"AC009509.4",32.9006438083498,-3.1398189350674,0.964333043955242,-3.25594871476076,0.00113014162985193,0.0746001795986283,2.94686712712823,"DOWN"
"RPL21P135",44.1260370531098,-3.28393433260884,1.0096389358094,-3.25258289487042,0.00114361233144744,0.0751512485118985,2.94172117033862,"DOWN"
"TRPC4",108.136601790512,-2.02663769238957,0.623188025881056,-3.25204851220357,0.00114576464262369,0.0751512485118985,2.9409045838584,"DOWN"
"AL355987.4",361.858795804704,-1.6313099580183,0.503841081718949,-3.23774701430216,0.00120477592594968,0.0773039608883423,2.91909371920751,"DOWN"
"NEAT1",10176.3853598399,-2.39308519321704,0.739752774533772,-3.23497967915737,0.00121651388447688,0.0778154593411048,2.91488292995776,"DOWN"
"BGLAP",44.8456811911646,-2.72679665039616,0.844840758582813,-3.22758652763185,0.00124839278237531,0.0786373270629763,2.90364875088754,"DOWN"
"PRKAR1B",2454.74306369328,-1.13870304347574,0.353316468324675,-3.22289829533036,0.00126900602744988,0.079451313736794,2.89653631511412,"DOWN"
"PRR29",17.80681073466,-3.08534025554543,0.957914524511253,-3.22089307197804,0.00127791817332993,0.0797675751636546,2.89349695369639,"DOWN"
"AFF3",376.050825732338,-2.16738374012724,0.673794500912416,-3.21668362860232,0.00129681515179123,0.0804609545079836,2.88712192389915,"DOWN"
"CCDC69",5856.4822644182,-1.48211198157275,0.461230911052364,-3.21338389526214,0.00131180823201243,0.0811475146155952,2.88212964808991,"DOWN"
"CHRNA7",307.675325369836,-2.48559417850672,0.773917279698695,-3.21170523479515,0.00131949684086581,0.0813794753108313,2.87959164522884,"DOWN"
"RIMBP2",8.16060150212268,-6.44418689019418,2.007646983835,-3.20982072151177,0.00132817782963205,0.0816710777917497,2.87674377341868,"DOWN"
"KCNT1",184.331317556968,-2.0678783166845,0.64558865627344,-3.2030896091344,0.00135961668313189,0.0828644256347729,2.8665835150601,"DOWN"
"PID1",374.910705553141,-2.3166096903521,0.724162135702702,-3.19902073877992,0.00137895248890115,0.083253476989975,2.86045069695941,"DOWN"
"CBLN1",796.110065827582,-1.99369121318862,0.62347549363072,-3.1977058177197,0.00138525518437571,0.083253476989975,2.85847021579968,"DOWN"
"SLC10A3",615.798680230629,-1.3530731571929,0.423163303217571,-3.1975200753578,0.00138614762521424,0.083253476989975,2.85819051474456,"DOWN"
"RBM25",9134.31907834968,-2.39793183587944,0.750795197184943,-3.19385612064425,0.00140386066282136,0.083799351480504,2.8526759950344,"DOWN"
"AC008915.1",10.7586040576626,-5.86367832345477,1.83634285617192,-3.193128289604,0.00140740404451551,0.083799351480504,2.85158120525672,"DOWN"
"FNDC10",3601.61651145997,-1.29073409973879,0.405268564728588,-3.1848858067815,0.00144811138853288,0.085240539596803,2.83919803098099,"DOWN"
"AC136632.1",49.7817091595011,-3.71818159083513,1.16787065265945,-3.18372722387376,0.00145391951512126,0.0853223675530588,2.83745963412772,"DOWN"
"MLXIPL",321.747554935696,-2.71837656884799,0.857758502972405,-3.16916306795905,0.0015287859617125,0.0884689759774006,2.81565331390359,"DOWN"
"AP000346.2",177.411825654833,-2.40898665196496,0.760211768963114,-3.16883630366665,0.00153050569338775,0.0884689759774006,2.81516505051468,"DOWN"
"VASH1",7618.50918742046,-1.55420031302637,0.490505693236136,-3.16856732645132,0.00153192263358052,0.0884689759774006,2.81476316724747,"DOWN"
"AC002310.2",7.25107811192875,-6.27420049846203,1.98040711699945,-3.16813671522661,0.00153419355828056,0.0884689759774006,2.81411984508701,"DOWN"
"SPON2",3900.25172528261,-1.83193765980761,0.578342555997393,-3.1675650370364,0.00153721322181341,0.0884689759774006,2.81326588875628,"DOWN"
"ACTN3",7.41307856812902,-6.31356763119721,1.99810858898342,-3.15977202941176,0.00157892628316989,0.0891609493067365,2.8016381458371,"DOWN"
"CA4",208.584167280635,-1.70306199862571,0.539321529593014,-3.15778604260594,0.0015897218851227,0.08949657729842,2.79867884695076,"DOWN"
"VASH1-AS1",181.686639083686,-2.61065614486102,0.827274614118454,-3.15573099948551,0.00160096437292507,0.0898845785570786,2.79561833254929,"DOWN"
"BARX1",193.071475745236,-2.59097635712051,0.821376199358184,-3.15443320508322,0.00160810184904061,0.0900406295475013,2.79368644869978,"DOWN"
"AC114490.2",37.6350394507744,-3.40241138501314,1.08043027328044,-3.14912629639913,0.0016375940574918,0.0914441373563194,2.78579374631233,"DOWN"
"COL6A2",22219.180130971,-1.24208473763122,0.395192488715589,-3.14298670419599,0.00167233436015517,0.0931323455934394,2.7766768870328,"DOWN"
"ARRDC2",960.473901531986,-1.21202201613633,0.38578832224806,-3.14167626711367,0.00167983660066544,0.0932986666837328,2.77473296046496,"DOWN"
"SNCB",45.7388423610699,-3.24171753699403,1.03418127409064,-3.13457381042262,0.00172103951049359,0.0948223928701546,2.7642091593108,"DOWN"
"MT3",3278.84297488354,-2.11004880773953,0.673916463434642,-3.13102427708263,0.00174197759593683,0.0954668411396572,2.75895743487576,"DOWN"
"ZNF251",381.384026484036,-1.84178866600879,0.589846944673359,-3.12248572725714,0.00179330800518509,0.0977613105412377,2.74634511285589,"DOWN"
"AC005332.1",27.7188451392439,-3.60886006788418,1.15894641773717,-3.11391451119065,0.00184622974723222,0.100117986371561,2.73371425577669,"DOWN"
"GLI4",439.29063909337,-1.56678012767906,0.504023325102672,-3.10854686607986,0.00188009824905673,0.101422219122092,2.72581945504042,"DOWN"
"GATA6-AS1",983.502004264136,-1.18043487159835,0.380891387824092,-3.09913773147191,0.0019408477125678,0.1038856336512,2.71200853992649,"DOWN"
"WNT3A",149.900589689014,-1.64214895032579,0.53063194697771,-3.09470426663695,0.00197009224214233,0.104935834672122,2.70551343916046,"DOWN"
"MPP2",70.8123853896331,-2.55843503886132,0.82710578071383,-3.09323800959688,0.00197985279373926,0.105156140286496,2.70336709925533,"DOWN"
"RPL10P6",26.3101474287781,-3.29393693296052,1.06523398956244,-3.09221914174327,0.00198666129038431,0.105247202360591,2.7018761702611,"DOWN"
"DUOXA1",456.440374232306,-1.69985753778757,0.551201595182643,-3.08391258777891,0.0020429761204576,0.107953784206585,2.68973670963486,"DOWN"
"UCN",86.5412962453303,-1.71583607067188,0.556687195493541,-3.08222657995694,0.00205458382895646,0.108290195127728,2.68727613441647,"DOWN"
"YJEFN3",360.379755411433,-1.95096555821295,0.633406558166544,-3.08011581670421,0.00206920114914081,0.108306969327134,2.68419728907536,"DOWN"
