"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","v","change"
"CCR1",48.701708117478,3.54182678584401,0.879417267587838,4.02747014003822,5.63802249794505e-05,0.0115836013760289,4.24887319545379,"UP"
"SLC11A1",184.772736870454,2.6290174939122,0.652937120988752,4.02644819754012,5.66257073219552e-05,0.0115836013760289,4.24698636009428,"UP"
"PLEK",103.988709685236,3.80488891641165,0.946814129515342,4.018622872009,5.85392798571589e-05,0.0118576476581251,4.23255262450533,"UP"
"SHISAL1",11.7330966803323,7.0333401532415,1.76588459822154,3.98289908656824,6.80796683514615e-05,0.0131457385776593,4.1669825685739,"UP"
"MMP9",39.1246453714117,4.1307590989087,1.03911022001911,3.9752848343968,7.0295073106286e-05,0.0133024752853704,4.15307511307031,"UP"
"KRT23",12.9961137858637,7.17988192327952,1.81523075323719,3.95535493791922,7.64211075339604e-05,0.0138503201996417,4.1167866725832,"UP"
"HBA1",59866.5570965407,6.7576799100609,1.71155128321642,3.94827778537934,7.87154350869733e-05,0.0140714823582907,4.10394009971419,"UP"
"CASS4",15.6972714860544,5.69337434319775,1.44230888872139,3.94740293685976,7.90035309792226e-05,0.0140714823582907,4.10235349794345,"UP"
"FCN1",252.643007118744,3.31622982819605,0.84433552969185,3.92762084689999,8.57903166394921e-05,0.0150213028143097,4.06656172925344,"UP"
"RIPOR2",108.949784114475,3.62548160659879,0.923755841548183,3.92471846296811,8.68312287425225e-05,0.0150757984625988,4.06132405326361,"UP"
"FFAR2",35.2993859621076,4.66997162165317,1.19203636505169,3.91764190973375,8.94194059648621e-05,0.0153957862220001,4.04856821958361,"UP"
"EVI2B",76.4221087830402,3.29657062456117,0.843746130538841,3.90706458405431,9.34241884813348e-05,0.0158216160509251,4.02954066591192,"UP"
"AC018755.2",13.2712004448328,7.20933230296679,1.85565616704235,3.88505825109694,0.000102305355820046,0.0169344240882811,3.99010162980489,"UP"
"AC011448.1",684.590236960623,1.86928921514473,0.481289715692411,3.88391680560941,0.000102787090604046,0.0169344240882811,3.98806142650301,"UP"
"LYN",99.6895297014277,2.36259487615776,0.609942477600126,3.87347161891987,0.000107295906830217,0.0171787190178472,3.96941684536822,"UP"
"AC093668.2",97.2530798936648,3.66541521748565,0.947190136011244,3.8697776487847,0.000108934658908809,0.0171809083031672,3.96283392209847,"UP"
"PADI2",37.5621726671999,4.50164922198048,1.16569210525223,3.86178237091724,0.000112562815253711,0.0174198707040143,3.94860505350986,"UP"
"ANLN",72.3502527532962,2.75397341055618,0.7147608808562,3.85299963150927,0.000116679566134155,0.0177108234706161,3.93300519444483,"UP"
"RASSF5",52.4322251317344,2.74335637949277,0.71389114493579,3.84282169481107,0.00012162783400531,0.0179385831708379,3.91496702727012,"UP"
"MFNG",11.3369371635948,6.98225460842525,1.81771480609523,3.84122667924148,0.000122420997390646,0.0179385831708379,3.91214408653027,"UP"
"NLRP1",45.0326331319875,2.91742026096995,0.76073666866492,3.83499360703878,0.000125567560435662,0.0182700800433888,3.90112254326956,"UP"
"C5AR1",335.939025914457,2.65648339950599,0.693249962992911,3.83192721430142,0.000127143358416513,0.0183699925051998,3.89570632112252,"UP"
"E2F8",9.17457592704381,6.67120435534969,1.74316323709101,3.82706806419495,0.000129678665666746,0.01860618688431,3.88713146682511,"UP"
"HBA2",72420.980195638,6.57570064230344,1.71984689080473,3.82342211824834,0.00013161217628499,0.0187533736153391,3.88070392950051,"UP"
"PIK3AP1",42.6739936957949,3.28524280697474,0.861045501851185,3.81541138059685,0.000135956243054739,0.019239670806534,3.86660084499468,"UP"
"MRC1",48.7331139619506,4.14778612172877,1.09583515660031,3.78504567657487,0.000153680349468475,0.0211385897062335,3.8133816605614,"UP"
"C5AR2",20.8330477621641,4.60217240526674,1.21610832190261,3.78434414301731,0.000154114449569362,0.0211385897062335,3.81215664048959,"UP"
"FILIP1L",800.995850600926,1.73234050380875,0.459698213782202,3.76842992178671,0.000164277589847845,0.0220796257121778,3.7844216774002,"UP"
"PHOSPHO1",57.7308482004056,3.80706946294403,1.01926248616003,3.73512173227013,0.000187624406376694,0.0243805525795526,3.72671066880722,"UP"
"LRRK2",34.2026616208055,3.4327945102984,0.920126490510908,3.73078543624183,0.000190883741952347,0.024649056202984,3.71923105998279,"UP"
"RUBCNL",31.7057887741906,3.36276226840747,0.902538623281469,3.72589292210129,0.000194625017414066,0.0248218980542717,3.71080133556534,"UP"
"FCGR3A",122.25168373822,3.33530983055119,0.895744393468257,3.72350623109916,0.000196475009576369,0.0249041114899225,3.7066926813867,"UP"
"GZMB",9.75986705203794,6.76701878062708,1.81971553135063,3.71872342904304,0.000200232138045374,0.025072704267609,3.69846621529027,"UP"
"TMEM154",29.4257382198941,3.88878947316912,1.04734890497915,3.71298375802143,0.000204830036943038,0.0251134524036182,3.68860635667035,"UP"
"HERC2P5",11.3450502879361,6.98001600380889,1.88308964926447,3.70668279470139,0.000209991685930711,0.0252440807774564,3.67779789967509,"UP"
"FGD3",101.094322645562,2.93923217542897,0.792996629949348,3.70648759959637,0.000210153520822927,0.0252440807774564,3.6774633296121,"UP"
"MAPRE2",670.06701032237,1.64805113993555,0.446204264157282,3.69349034135325,0.000221196915522316,0.0261114083041677,3.65522093333921,"UP"
"SIGLEC12",12.2247934598306,7.0896747117918,1.92023962423558,3.69207812520487,0.000222429110959466,0.0261114083041677,3.6528083740068,"UP"
"NCF1C",80.8899665777505,3.02179929235529,0.820997514349045,3.68064365548198,0.000232645943967342,0.0269207142892779,3.63330451471016,"UP"
"CLEC4E",14.0126746571807,5.5189753197427,1.49969118467276,3.680074522107,0.000233165802849093,0.0269207142892779,3.63233514483492,"UP"
"MEFV",37.0344079519088,4.23808701824086,1.15165343752448,3.68000205630504,0.000233232072880342,0.0269207142892779,3.63221172785308,"UP"
"CARD16",53.3537237740345,2.55742304717853,0.696276543007284,3.67299900142088,0.000239720420536098,0.0273638873408637,3.62029496910192,"UP"
"XIRP1",31.1083682253028,4.81384873084505,1.3124148666107,3.66793218616667,0.000244520012445654,0.0274479912557626,3.6116855907774,"UP"
"PADI4",19.9373775517201,4.8048351645218,1.31001557633805,3.66776949168267,0.000244675610041783,0.0274479912557626,3.61140932019538,"UP"
"LINC01123",26.5060750303366,3.71482054953641,1.01314392305762,3.66662669043631,0.000245771181565078,0.0274479912557626,3.60946904260909,"UP"
"THBD",127.542357300607,2.93312678789333,0.810299856796679,3.61980415433951,0.00029482607682552,0.0317260498608962,3.53043410656409,"UP"
"SIGLEC5",13.9526534739597,4.57407957274207,1.26831362371908,3.6064262712321,0.000310443011374384,0.0330621807113718,3.50801811245096,"UP"
"JCHAIN",9.88344473720024,6.78322888275744,1.8838422039258,3.60074154227018,0.000317310888340499,0.0334902387168495,3.49851502507871,"UP"
"LYZ",232.74585450856,3.19134665999756,0.887574380490722,3.59558221839743,0.00032366688203428,0.0336426193535292,3.48990173583246,"UP"
"LILRA6",77.9665839729577,2.52332393963644,0.701842232824405,3.59528654963081,0.000324034715229287,0.0336426193535292,3.4894084594697,"UP"
"BTG2",3204.17717038202,1.50389680171233,0.419983521636925,3.58084716240948,0.000342481957577866,0.0350298006213678,3.46536230280153,"UP"
"LILRB2",162.701055246543,2.81047194679245,0.785714798796552,3.57696196011217,0.000347610735853132,0.0352305664824777,3.45890681896165,"UP"
"APOBR",123.438844884757,2.60511104214538,0.728340126397052,3.57677813940079,0.000347855164920645,0.0352305664824777,3.458601543895,"UP"
"LAPTM5",411.168965590484,2.45006301402999,0.685979738852341,3.57162591730332,0.000354771907803428,0.0357308296110654,3.450050776577,"UP"
"PLAU",20.2964867317578,4.57140133406333,1.28031284628524,3.570534613729,0.000356253371079787,0.0357308296110654,3.44824101741312,"UP"
"IL12RB2",96.4891867389099,2.11314407911623,0.592412266501859,3.56701607749306,0.000361069335439632,0.0360389059880108,3.4424093933645,"UP"
"CCDC141",39.2437016308002,2.71524055554631,0.766576509018426,3.54203464833938,0.000397053316579201,0.0388792349471226,3.40115117197384,"UP"
"STEAP4",27.7622146634558,4.31056972101809,1.22061821378377,3.53146436153515,0.000413265546749657,0.0402758465160126,3.38377079960628,"UP"
"MYO1F",301.742080216437,2.32944082571192,0.660458694231895,3.52700455918902,0.000420289526194479,0.0405775789752529,3.37645143267508,"UP"
"NLRP3",25.6041456609499,3.66846181080722,1.04309827607254,3.51688991819608,0.000436634825305353,0.0415728669384051,3.35988162860219,"UP"
"APBB1IP",68.0926441156473,3.03695642538959,0.86636288377202,3.50540920239694,0.000455905977298073,0.0426220515699343,3.34112471380692,"UP"
"IL2RG",42.8165068320225,3.87976472705848,1.10788814611353,3.50194623949061,0.000461872804494935,0.0429853784399543,3.33547760866814,"UP"
"EDNRB",47.1773021162878,2.94563740377669,0.844516170731149,3.48795855646728,0.00048672351578718,0.0444324572923148,3.31271767054323,"UP"
"STAB1",298.931624137529,3.08455422720976,0.88454553768728,3.4871627245722,0.000488174231903366,0.0444324572923148,3.31142514838775,"UP"
"TMC8",46.9275567829812,3.52657271427654,1.01650762883496,3.46930275212829,0.000521811074207839,0.0466715956892128,3.28248670826316,"UP"
"TLR8",8.34770099664152,6.53195314278665,1.88605264651458,3.46329311371965,0.000533606766491336,0.0473169502252253,3.27277867191157,"UP"
"LUM",4713.29261093767,1.61996256187187,0.469018696218214,3.45394026919169,0.000552459722063517,0.0485717885853375,3.2576993794043,"UP"
"XIST",1530.7020566976,1.61261446698624,0.468183243235986,3.44440876576483,0.00057230974596103,0.0498923698789065,3.24236885835326,"UP"
"ADGRG3",116.34886074606,2.17891169174066,0.632960631764829,3.44241265948151,0.000576550009766309,0.0499924315239538,3.23916301616881,"UP"
"ZBTB45P2",15.6354492127024,4.43794216843715,1.29416302569687,3.42919870241807,0.000605366154715164,0.0516837608370662,3.21798186357656,"UP"
"SERPINB2",35.870520439887,3.91573610347018,1.14236200837406,3.42775413990133,0.000608596361306443,0.0517457177816972,3.21567064854252,"UP"
"TNFSF8",9.94190290962449,6.79256050903916,1.98445403729016,3.42288628579911,0.000619599916794766,0.0518281533639541,3.20788864923365,"UP"
"TLR4",54.9518914456108,3.19980269893917,0.941542796150305,3.39846761296696,0.000677644858261051,0.0543157413930281,3.16899785260295,"UP"
"EMP1",323.96842316948,2.78235009406681,0.818766731784995,3.39822074597609,0.000678256680673793,0.0543157413930281,3.16860591984359,"UP"
"TGFBI",230.810846584012,3.07049014470953,0.903891872301111,3.396966206691,0.000681373809419269,0.0543546883259132,3.1666145638167,"UP"
"ETS2",592.690575900511,1.29517575139257,0.382571760634164,3.38544525410249,0.000710628829512655,0.0564703932560037,3.14835717758932,"UP"
"HCLS1",169.436726961753,2.60436256333418,0.773930053273695,3.36511362017514,0.000765121449077102,0.058899286007713,3.11626962304551,"UP"
"IKZF1",20.3032204737976,4.58209848042219,1.36182117902279,3.36468440277174,0.000766312575706072,0.058899286007713,3.11559404731955,"UP"
"CCR7",8.14392136116633,6.50675011358798,1.93932210018982,3.35516730972698,0.000793169974049171,0.0599545018038822,3.10063373464774,"UP"
"GIMAP4",29.2513500750042,4.40440267403929,1.31423919147387,3.35129457606565,0.000804346906815386,0.0604313143335007,3.09455660396054,"UP"
"S100A8",321.930986693599,2.85719676388706,0.855089146399293,3.3414022104227,0.000833563740401487,0.0619020328535967,3.07906118522263,"UP"
"DEFA1B",8.18003817587814,6.51282024906734,1.95028291732332,3.33942331710822,0.00083952525528611,0.061909450371223,3.07596623452722,"UP"
"CXCR1",134.683061511184,2.95521664430921,0.887158756547804,3.33110237879951,0.000865027820057912,0.0633770914546685,3.06296992501686,"UP"
"IL10RA",45.122269624236,3.12800667764489,0.939996734329759,3.32767823909009,0.000875729483581363,0.0639344412023835,3.05763002845706,"UP"
"LRG1",43.3172264700838,2.11635700287821,0.63742910130601,3.32014493618516,0.000899707253408307,0.0652240405707685,3.04589877823982,"UP"
"INPP5D",69.1217549563934,2.86914092370497,0.865172906961521,3.31626302744658,0.000912299211391443,0.0656845683330156,3.03986270054834,"UP"
"ADAMTS3",74.0991221915004,2.06363814755775,0.622285023074981,3.31622660201658,0.000912418136178088,0.0656845683330156,3.03980609081781,"UP"
"AC130456.3",16.6897204541669,5.80197763563725,1.75730130291354,3.30164077498708,0.000961210867076882,0.067320602456527,3.01718132787558,"UP"
"SECTM1",80.8853879507441,2.64720154083041,0.803618908698076,3.29410061433108,0.000987371487716943,0.0686871458172383,3.00551941803808,"UP"
"ARHGAP30",125.89309315616,2.73329610016864,0.830574883446888,3.29084848897122,0.000998856956653351,0.0690213497706183,3.00049670134772,"UP"
"A2M",74.2015202787667,2.71759003715624,0.826575965404836,3.28776803451481,0.00100985008657731,0.0695483754625792,2.99574309295456,"UP"
"LGALS8",1077.1083524148,1.63968306068375,0.499455810307242,3.28293920472182,0.00102730818087759,0.0703465595151075,2.9882992534065,"UP"
"RASGRP4",44.6667226987517,3.02759758446922,0.922294172798834,3.28268102928759,0.00102824940581591,0.0703465595151075,2.98790153278008,"UP"
"P2RY13",20.5127904915091,4.88493971801818,1.4895717375322,3.27942561941403,0.00104018626434686,0.0709283445797703,2.98288888537925,"UP"
"PARVG",57.4143043506844,3.28199779420391,1.00325277777677,3.27135679751308,0.00107032779626268,0.0725050577002727,2.97048319586022,"UP"
"TBC1D10C",41.2928624530026,2.77126769573594,0.847914301025418,3.26833465644409,0.00108182366371656,0.0725699958313239,2.9658435230704,"UP"
"COL21A1",286.461520502388,1.73266946509964,0.530293291753456,3.26737956531645,0.00108548039890464,0.0725796457015169,2.96437801442459,"UP"
"CSF1R",200.657342435637,2.4448598346021,0.749104903627431,3.2637082239927,0.00109964347025884,0.0732894636742516,2.95874810029421,"UP"
"FOLR2",28.2063948740295,4.35189126792867,1.33496428637207,3.25993085534556,0.00111439377797438,0.0740337294107034,2.95296132138572,"UP"
"DUSP2",216.217038096145,1.67959423175564,0.515631434691908,3.2573542238735,0.00112456003296635,0.0744696629523004,2.94901735544391,"UP"
"ABCA6",1002.17909567533,1.5785584623876,0.486002260226771,3.24804757420477,0.00116199840216658,0.0757753219886292,2.93479446913219,"UP"
"CHST15",68.3827903755979,3.10665553962301,0.956639971196298,3.24746574799511,0.00116437678056788,0.0757753219886292,2.93390646363497,"UP"
"DHRS4L2",159.024237506437,1.86766955732278,0.575198426510019,3.24700046322232,0.00116628199953459,0.0757753219886292,2.93319642724918,"UP"
"FAM157B",6.91647752623341,6.25655685637008,1.92834701807799,3.2445181275547,0.00117649528726391,0.0761992762700928,2.92940980815594,"UP"
"PIK3R5",43.7879193726942,2.95171452839854,0.910820008370776,3.24072209796797,0.00119227354210225,0.0769798864167955,2.92362409342405,"UP"
"LCK",14.5742347775195,4.65562732891067,1.43780199631938,3.23801701543646,0.0012036363059592,0.0773039608883423,2.91950472086554,"UP"
"HSH2D",42.8996630419357,2.15427856008435,0.666132641445092,3.23400840320768,0.00122065863992341,0.0778395930847454,2.91340577055554,"UP"
"IGLC3",13.8741719866458,6.28202112926178,1.94343339872483,3.2324344808439,0.00122740278869407,0.0780288277452562,2.91101289432154,"UP"
"SLCO2B1",37.1512072458969,3.74410660116264,1.15901363174346,3.230424991232,0.00123606332986007,0.0783383572338618,2.9079592775448,"UP"
"BBS12",251.162170394238,2.0750869828192,0.64268217397713,3.2287918769831,0.00124314329107524,0.0785461270241757,2.90547880946243,"UP"
"CKS2",509.050334354477,1.31367385793188,0.407489312070733,3.22382408327767,0.00126491078666965,0.0794356284601266,2.89794010391376,"UP"
"MIR4435-2HG",29.7535510996618,3.22937865884394,1.00306697939504,3.21950450486528,0.00128412343086305,0.0799134765212694,2.89139322956441,"UP"
"PTK2B",393.421637120414,1.69149933163657,0.527857481562898,3.20446217154737,0.00135315070664366,0.0828644256347729,2.8686538313264,"UP"
"SASH3",80.7013462959144,2.69943013810543,0.84265317520842,3.20348895313633,0.00135773248788455,0.0828644256347729,2.86718579005561,"UP"
"HBEGF",139.415682225928,2.21994441996137,0.693687311450336,3.20020906151504,0.00137327936702399,0.083253476989975,2.86224110499541,"UP"
"ROR1",454.127212963242,1.84770762697992,0.577803335966874,3.1978140518833,0.00138473539343587,0.083253476989975,2.85863320721299,"UP"
"ZNF280C",55.8952350538717,2.07112447832539,0.648080290499344,3.19578377662064,0.00139451574315437,0.0835133036791668,2.85557657847468,"UP"
"TNFRSF1B",354.235054935787,1.90378478969236,0.597180756667634,3.18795401297889,0.00143283322351725,0.0850682966410628,2.84380435693085,"UP"
"GBP5",54.5628183873623,3.5015052431793,1.09881008337524,3.18663370145242,0.00143938942399123,0.0852126787652802,2.84182169264417,"UP"
"LEF1",10.0805527677202,5.03983564295407,1.58231498889786,3.18510263652656,0.00144702677142374,0.085240539596803,2.83952343393,"UP"
"HSPB3",397.132186894029,1.96487855779002,0.617311090086987,3.18296332164249,0.00145776079309955,0.0853223675530588,2.83631373442674,"UP"
"CYP4F3",11.6170808188971,4.738203844342,1.49248947816274,3.17469832361884,0.0014999235221901,0.0875421465874846,2.8239308841027,"UP"
"EPS8",1450.39175745815,1.31367171897568,0.414976506875641,3.16565322906186,0.00154735139657577,0.0888050755684777,2.81041104876733,"UP"
"AC138811.2",409.613222332403,2.06497508984203,0.652649328736334,3.16398868262111,0.00155622846885456,0.0888242146400592,2.80792664418499,"UP"
"LINC00880",7.02123336757769,6.2931952157647,1.98901329262421,3.16397846062746,0.00155628312761732,0.0888242146400592,2.80791139090909,"UP"
"TUBB1",26.7170042980351,3.20213511400967,1.01259794664545,3.16229666929284,0.00156530006604628,0.0890901335910169,2.80540239643287,"UP"
"SAMSN1",21.8822799334673,3.55076937615964,1.12312661978804,3.16150406694996,0.00156956626625672,0.0890901335910169,2.80422034389379,"UP"
"CD4",83.7719524114917,2.9482017790517,0.93307080647653,3.15967637031183,0.00157944472417916,0.0891609493067365,2.80149556849517,"UP"
"FAM157C",31.9473754197646,2.34503467447242,0.746965211249896,3.13941618586022,0.00169284833091909,0.0937692744373171,2.77138195033499,"UP"
"ALAS2",138.421428574289,7.47000920737462,2.38308170562972,3.13460054253604,0.00172088270421713,0.0948223928701546,2.76424873028097,"UP"
