"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","v","change"
"DNALI1",465.525106955363,1.28739142123882,0.153311136201927,8.39724662625414,4.57069403439579e-17,3.11325206329478e-14,16.3400178497282,"UP"
"SLC7A4",240.733226202113,3.61347117301478,0.431063659910106,8.38268568908902,5.17334880226107e-17,3.41007127178718e-14,16.2862282392034,"UP"
"CXCR4",276.555331571026,2.59605265096498,0.314571442848849,8.25266472841394,1.5490116588045e-16,9.89140757375347e-14,15.8099453134639,"UP"
"EFNB2",328.107173496002,2.03315495446016,0.24682626478456,8.23719046364364,1.76301702150554e-16,1.09168150961952e-13,15.7537434946716,"UP"
"FJX1",88.4208489861896,2.22965999015916,0.270872465772025,8.23140138590431,1.85035817220273e-16,1.11206526149384e-13,15.732744197459,"UP"
"SLC7A5",177.133353045502,1.78383959172449,0.217982280706661,8.18341557828275,2.75909592387958e-16,1.61083903167301e-13,15.5592332003953,"UP"
"SPAG4",130.775170227707,1.86947512102565,0.236503829908133,7.90462937429734,2.68731948281884e-15,1.48412665707892e-12,14.5706806992619,"UP"
"TNFRSF11B",112.145410421802,2.73096940963582,0.349236342270005,7.81983167010844,5.28940195008262e-15,2.84430630126285e-12,14.2765934289973,"UP"
"STOM",2055.36831625524,1.33428274215186,0.17263329581642,7.7289999929721,1.08394680280092e-14,5.67932537652155e-12,13.9649920312819,"UP"
"CDC7",181.466585860509,1.36736857416927,0.177017848664626,7.72446724714103,1.12322116262897e-14,5.73797530929008e-12,13.9495347225875,"UP"
"PRR9",69.3849730182426,3.36026356071001,0.438461498850992,7.66375969045339,1.80567612968466e-14,8.78504429380388e-12,13.7433601431167,"UP"
"ACPP",1558.59964639555,2.10594674873762,0.278765671208413,7.55454120160711,4.20338891751459e-14,1.9520920259203e-11,13.3764004251465,"UP"
"ACTN2",208.570990388593,1.45972405027997,0.197397686330783,7.39483870056049,1.41580030044531e-13,6.28923116071727e-11,12.848997999846,"UP"
"KIAA1586",499.313284638748,1.21001346199549,0.164319952281209,7.3637646871071,1.78794754562354e-13,7.43465307199799e-11,12.7476452265806,"UP"
"CUTALP",82.8885899398328,2.07231240988179,0.281508600537796,7.36145327681936,1.8191869120089e-13,7.43465307199799e-11,12.7401226771411,"UP"
"GPT2",212.024576196287,1.68322914014212,0.229170489444133,7.34487736280923,2.0594784424494e-13,8.25164362608059e-11,12.6862427496528,"UP"
"ADGRV1",799.902307716962,1.60623804574125,0.219360361308004,7.32237144470202,2.43626670457546e-13,9.57359112332596e-11,12.6132751700682,"UP"
"TUBA3D",23.7255552222071,3.75515211666278,0.517626398766118,7.2545606746759,4.02967609711692e-13,1.52485928460161e-10,12.394729860779,"UP"
"TMEM37",1969.31004628033,2.8190682574987,0.388883827133257,7.24912701636396,4.19466387035849e-13,1.55843202776192e-10,12.3773028346201,"UP"
"RALB",1139.35932312333,1.38989231112863,0.192910117254053,7.20486997215501,5.8099264710315e-13,2.1200006698046e-10,12.2358293638966,"UP"
"ALDH1A3",49.9510087950593,4.66939814559569,0.649046633968421,7.19424137067919,6.28089995840649e-13,2.25164753947506e-10,12.2019781239432,"UP"
"PROCR",77.3915901049863,1.83285702569359,0.255518003751396,7.17310325998341,7.33165097007368e-13,2.58301648142216e-10,12.1347982182023,"UP"
"CA5B",207.741783905321,1.64940778562191,0.230762859721468,7.14763106859029,8.8288208517176e-13,3.05776483532199e-10,12.0540972954924,"UP"
"GSEC",281.887993942988,2.03361292455067,0.284814289157336,7.14013658011122,9.32382284215543e-13,3.1753832659434e-10,12.0304059869109,"UP"
"RAB20",482.817515258375,1.69952171807091,0.239072226644121,7.10882122079699,1.17038233083757e-12,3.79612580132301e-10,11.9316722433401,"UP"
"NOL3",224.082782923835,1.44946820101746,0.2053379855888,7.05893844658675,1.67779366560744e-12,5.35688058797225e-10,11.7752614495848,"UP"
"P2RX6",54.5571350604188,3.32996806242051,0.473253768164656,7.0363265681636,1.97374047890498e-12,6.20483276091451e-10,11.7047099519648,"UP"
"AL138689.2",149.091934398097,1.93494789542738,0.277595400680022,6.97038888500085,3.16066073503995e-12,9.63954350146362e-10,11.5002221187784,"UP"
"SHC4",93.123657564553,2.52058989223615,0.363392181527598,6.9362799211593,4.02559578077049e-12,1.20969153212153e-09,11.3951698357549,"UP"
"ETHE1",338.179124395451,1.44816423466968,0.210261517784756,6.8874430753047,5.6804091175731e-12,1.63483774518998e-09,11.2456203841647,"UP"
"RBM47",688.906008250625,1.54834811522236,0.230792229207055,6.7088398970022,1.96177762428658e-11,5.49136492803725e-09,10.7073502232653,"UP"
"MIR210HG",71.3000730057421,2.14778431729977,0.322974378173508,6.65001455981111,2.9306402736323e-11,7.98462711352031e-09,10.5330374864965,"UP"
"PCSK6",644.705211004882,1.66720610418944,0.251456169046992,6.63020561598501,3.35219585737087e-11,9.01299607230479e-09,10.4746706149551,"UP"
"PRDX6",4427.55950785191,1.08366513611776,0.165117592440506,6.56299017022198,5.27393255251116e-11,1.38163509971812e-08,10.2778654286305,"UP"
"SPICE1",179.043073315545,1.60775648879505,0.246395171201719,6.52511362521311,6.79500024837217e-11,1.73561293844046e-08,10.1678105230571,"UP"
"C2CD2",752.697281172421,1.93818081252757,0.29738416529941,6.51743111667086,7.1521646734677e-11,1.80428806095851e-08,10.1455624947777,"UP"
"MGARP",2341.74464372619,1.14396510482867,0.175608807569798,6.51428092166726,7.30386944468503e-11,1.80469390283613e-08,10.1364469983379,"UP"
"ERRFI1",2167.87029707019,1.0754907684204,0.165111190332447,6.51373638730926,7.33040980402265e-11,1.80469390283613e-08,10.1348717455975,"UP"
"PRND",64.3025350797945,2.51362802365331,0.386734266396225,6.49962582079033,8.05200333335966e-11,1.95874566802228e-08,10.0940960539946,"UP"
"FNIP2",352.330539862487,1.23134338937055,0.191434907403967,6.43217794533241,1.25788353126191e-10,2.98878977648905e-08,9.90035956880482,"UP"
"ESYT2",1074.95979506359,1.00762276420529,0.156947620250684,6.42012132835064,1.36165776204602e-10,3.19817410455728e-08,9.86593203392975,"UP"
"SLC2A3",432.299149920146,1.50053672306554,0.237011051090675,6.33108336577721,2.43445758295982e-10,5.5894051966518e-08,9.61359778802997,"UP"
"CXCL1",433.134523056048,2.56851912076356,0.408130949282939,6.29337011877264,3.10646442965861e-10,7.05305490618267e-08,9.50773361487927,"UP"
"ZNF575",177.410519121394,1.39068077357105,0.221178570618814,6.28759273414327,3.22426416494371e-10,7.24006746664393e-08,9.49156938353025,"UP"
"TOP1",1280.83992978252,1.40971228375769,0.225754738627813,6.24444161095457,4.25316769555508e-10,9.446655292497e-08,9.37128749341614,"UP"
"TIMMDC1",1380.59916364893,1.24166485527084,0.199353982819689,6.22844268124751,4.71094378890698e-10,1.0132992145529e-07,9.32689207774291,"UP"
"IMP3",203.537298265173,1.10933887805068,0.178417485158488,6.21765785491965,5.04630401699497e-10,1.07412683628412e-07,9.29702658875185,"UP"
"ABHD11-AS1",38.1466106366236,2.02013698157372,0.325965403819087,6.19739689520826,5.74046179502049e-10,1.20676674412198e-07,9.24105316910689,"UP"
"LINC01658",69.4408545978195,2.67782698750374,0.434503263562237,6.16296173600587,7.13967646902957e-10,1.47365807038536e-07,9.1463214676214,"UP"
"AC015712.2",30.4150064767846,3.99188276798186,0.650490378772852,6.13672837946125,8.42382321490535e-10,1.70428122349877e-07,9.07449075597223,"UP"
"PLCG1-AS1",101.898785848656,1.41635824035838,0.231277278279237,6.12406999466809,9.12147948271659e-10,1.82733638970422e-07,9.0399347144053,"UP"
"NKAIN1",139.682731010824,2.58844013933801,0.423200605798305,6.11634318068922,9.57470169683227e-10,1.89950926672884e-07,9.01887474774449,"UP"
"ATF3",622.465098398785,1.32584372375121,0.217552835636276,6.09435275745095,1.09881117015161e-09,2.1383911857979e-07,8.95907693433471,"UP"
"SRGN",3935.74983829018,1.50606345498516,0.248119861733756,6.0699028463962,1.27987653176445e-09,2.46726387264856e-07,8.89283192422691,"UP"
"ABO",469.779813608565,1.01227478424283,0.167122410795186,6.05708581767291,1.38609650692457e-09,2.59848587362354e-07,8.85820653093222,"UP"
"PLA2G4A",465.180618041909,1.34775802667677,0.222609698981322,6.05435447262276,1.40981859296565e-09,2.61893028442364e-07,8.8508367661691,"UP"
"NETO2",129.409028401715,1.46249338934457,0.243027309355171,6.01781500698431,1.76787059678544e-09,3.22541676559943e-07,8.75254952730868,"UP"
"WNT3",68.6881890582693,1.82820634664302,0.305748881141582,5.97943756921369,2.23909353995429e-09,4.04899445977221e-07,8.64992776303668,"UP"
"NDRG4",140.296476755187,1.88121058797561,0.315554829613697,5.96159656399046,2.49785235051229e-09,4.47729078336562e-07,8.60243323659956,"UP"
"AC079329.1",38.8652842798604,2.58187013545037,0.433933745898458,5.94991783850464,2.68277124246984e-09,4.76693457118511e-07,8.57141635765552,"UP"
"GCNA",361.465698899898,2.75871400619797,0.463805720008383,5.9479947900343,2.71447232535552e-09,4.78168340485471e-07,8.56631458171383,"UP"
"RBFOX1",130.633988218581,2.02475802567321,0.343448556545241,5.89537497563045,3.73831469383242e-09,6.4736205469298e-07,8.42732414221822,"UP"
"RAMP1",1067.18825352055,1.38520404302792,0.236119418535159,5.86654012457538,4.44982621098179e-09,7.64098729371445e-07,8.35165695016187,"UP"
"AL161784.1",279.02202746882,1.3912187283815,0.239624231600463,5.80583490696863,6.4046045994558e-09,1.05541685794581e-06,8.19350767709418,"UP"
"AC112128.1",187.484331578219,1.46716070700486,0.253641304516881,5.7843918986279,7.27751036166612e-09,1.18966917384228e-06,8.1380171675434,"UP"
"NPAS2",171.653655909898,1.28891101040001,0.223385530910881,5.76989478747492,7.9321040825548e-09,1.27625680962933e-06,8.10061159575485,"UP"
"CTPS1",493.175177895441,1.4407178283527,0.25102706633416,5.73929277584296,9.50727364851455e-09,1.50598162584299e-06,8.02194400558204,"UP"
"HS3ST1",1331.65814283057,2.65230848976331,0.463269421513072,5.72519654135746,1.03314063204923e-08,1.6115416546026e-06,7.98584055789381,"UP"
"OSGIN1",135.63930953298,1.64669893270504,0.287931850518496,5.71905792894996,1.07116274487392e-08,1.65819238854195e-06,7.97014454053025,"UP"
"MICAL2",154.016673908682,1.93724928865239,0.342290900808381,5.65965757219146,1.51675329643706e-08,2.27892182789668e-06,7.81908505250861,"UP"
"ZCCHC17",775.870285021055,1.15655582173691,0.204451463962043,5.65687229293512,1.54156378608199e-08,2.29929302224814e-06,7.81203850053831,"UP"
"APOBEC3G",373.331411260499,1.0322428516467,0.182622093834766,5.65234375519023,1.5827465163138e-08,2.32675124563714e-06,7.80058863370436,"UP"
"SLC2A1",726.886902628485,2.79136274594822,0.494038825426895,5.6500878114918,1.60365896083587e-08,2.3375649005878e-06,7.79488798466464,"UP"
"AGTRAP",221.400394636728,1.15645124561537,0.205395382425961,5.63036633032506,1.79827263099832e-08,2.56964356236502e-06,7.74514446546018,"UP"
"DKC1",651.185944314141,1.44402308623986,0.256667705839649,5.62604119406435,1.84392329502498e-08,2.607374334855e-06,7.7342571490309,"UP"
"LCT",85.7760378941528,1.54542681563632,0.275018989152332,5.61934585098891,1.91681811430647e-08,2.68275762655743e-06,7.71741909510351,"UP"
"AC010655.3",195.468578046091,2.05377933654569,0.365712882299389,5.61582442388336,1.9562722993621e-08,2.70097757872737e-06,7.70857069459972,"UP"
"AC025259.3",881.063361670541,2.64187036829727,0.471058544766604,5.60836948538158,2.04241632332846e-08,2.8009889363016e-06,7.68985572723673,"UP"
"SPRY4",72.4323242748711,2.18320477315068,0.389852510617592,5.60007878285077,2.14254409758893e-08,2.91871640600881e-06,7.66907023071517,"UP"
"MPHOSPH6",647.451262028236,1.16181776796989,0.20771711471725,5.59326933436078,2.22833207276684e-08,2.9956406299288e-06,7.65202008880179,"UP"
"AC023024.2",120.312536282045,1.57396295353219,0.282163610820683,5.57819255627706,2.43030547047368e-08,3.23854790766567e-06,7.61433913553612,"UP"
"CD320",221.540877104288,1.19038751923677,0.213428683747331,5.5774486275051,2.4407183017545e-08,3.23854790766567e-06,7.6124823422761,"UP"
"AL451070.1",484.909327868066,1.20237613525404,0.216105932808034,5.56382751565688,2.63920820086839e-08,3.43500511952514e-06,7.57852634796803,"UP"
"NR4A1",1861.01809794393,2.61290342130694,0.472626980337147,5.52846860211626,3.23038225352229e-08,4.12560193552966e-06,7.49074608424074,"UP"
"ABAT",340.067512365662,1.39161969527107,0.25310831267081,5.49811928571856,3.83863239105679e-08,4.87196361980462e-06,7.41582347636392,"UP"
"FST",1927.29139928239,1.19703238993053,0.218836921312935,5.46997454885039,4.50100209361028e-08,5.5405708904116e-06,7.34669078505237,"UP"
"TRIOBP",382.348605426657,1.33963041512123,0.245939906011921,5.44698270745986,5.12314417729492e-08,6.25124380040956e-06,7.2904634218862,"UP"
"BCL3",55.8851740118251,1.61559708775339,0.296635470071125,5.44640560808866,5.13978585673336e-08,6.25124380040956e-06,7.28905497500792,"UP"
"TMEM120A",1321.58527545321,1.2240408463682,0.224786082545694,5.44535868282405,5.17010963232463e-08,6.25124380040956e-06,7.28650024758134,"UP"
"PITPNA",410.833948947158,1.00434424933586,0.185111309406809,5.42562338602808,5.77526179055283e-08,6.85022903626913e-06,7.23842832457597,"UP"
"WDR60",265.434721521456,1.23969950883777,0.2285214151988,5.42487235937738,5.79959686441499e-08,6.85022903626913e-06,7.23660219361721,"UP"
"IL18R1",89.8664125137007,1.65510761307577,0.306611635852383,5.39805871513831,6.73658232430841e-08,7.77713690479763e-06,7.17156037855964,"UP"
"SNAPC3",452.453586713111,1.1227766815714,0.208299597396267,5.39020092024204,7.03789528132017e-08,8.07934562800541e-06,7.15255719943364,"UP"
"AL356652.1",44.0916494732871,1.79784798551999,0.334415182848046,5.37609557738563,7.61183962893233e-08,8.64112949875573e-06,7.11851037028037,"UP"
"CXCL6",307.703568471191,1.55857090911735,0.290587816930623,5.36351085045472,8.1619746364632e-08,9.21446352052425e-06,7.08820475914143,"UP"
"SSX2IP",781.792502699072,1.70985928515794,0.319458770325339,5.35236294629384,8.68130512975989e-08,9.74691148469855e-06,7.06141497896588,"UP"
"PRICKLE2",272.03994476591,1.94297962069776,0.363412729528376,5.34648201019071,8.96801898913369e-08,9.95937500130205e-06,7.04730348082485,"UP"
"PLEKHA2",122.008858169567,1.39122679811354,0.261411859416843,5.32197277207349,1.02647938849393e-07,1.10979258330608e-05,6.98864976675439,"UP"
"C1orf115",67.3784944389447,3.20487732563293,0.607789235992894,5.27300770701771,1.34205925222119e-07,1.42091392538278e-05,6.8722283095436,"UP"
"SERPINE1",4325.86022177618,1.89878690652253,0.360333297766218,5.26952940040098,1.36773963256929e-07,1.44063874494437e-05,6.86399656847885,"UP"
"RNU6-146P",140.813961498282,1.04904851966986,0.199381257225897,5.26152023648492,1.42869160993931e-07,1.49712227474358e-05,6.84506150567757,"UP"
"KLHL15",103.970485581493,1.36823583538921,0.260447095126187,5.25341177150123,1.49307215313215e-07,1.54870235416763e-05,6.82591920436474,"UP"
"SERPINA1",85.4555717839335,2.28189875242682,0.434672386845981,5.24969798285203,1.52348781939518e-07,1.57227020714753e-05,6.81716101370295,"UP"
"EMILIN2",218.592533439421,1.10202088131101,0.210048019838534,5.24651878250574,1.5500005330888e-07,1.58363554465683e-05,6.80966815246359,"UP"
"ZNF578",37.1793907980056,1.84381963505865,0.351620463311267,5.24377795790126,1.5732151172659e-07,1.59935709981151e-05,6.8032118890398,"UP"
"AC023024.1",408.088581669056,1.57526386141047,0.300837711484812,5.23625795993331,1.63864888175193e-07,1.65763124998609e-05,6.78551409405218,"UP"
"AC008750.4",363.173860950693,1.01086220244025,0.19323890984931,5.23115247973886,1.6845648205946e-07,1.6956846080803e-05,6.77351227308599,"UP"
"ANKRD37",228.049728551652,1.19026838797932,0.228671372826744,5.20514821451282,1.9384182983421e-07,1.91350915499142e-05,6.71255249918447,"UP"
"SOCS3",37.6893305567692,3.83726908047309,0.738676528848202,5.19478950611365,2.04951602120485e-07,2.01345242198557e-05,6.68834868242498,"UP"
"TAF1D",1696.7726522476,1.00364987962678,0.193520737328064,5.18626527308727,2.14553142147728e-07,2.09769325676874e-05,6.66846512080772,"UP"
"APOA1-AS",183.134660894623,1.4574490863072,0.281145779848478,5.18396216757258,2.17221014321182e-07,2.11366390792335e-05,6.66309816268234,"UP"
"ID1",33.0521818124776,2.30029392018132,0.447437119006354,5.14104400924468,2.73216042183876e-07,2.58467435462284e-05,6.56349380415817,"UP"
"ECHDC3",134.030362068968,1.23796143882169,0.240994928569479,5.13687755244518,2.79340833079744e-07,2.61837182713371e-05,6.55386557598882,"UP"
"MEAF6",772.6657960913,1.05741808543598,0.206590415993524,5.11842759186431,3.08093476111422e-07,2.86162822311854e-05,6.51131749778435,"UP"
"AC016738.1",40.2963860085149,1.70376961107227,0.334546424217228,5.0927748370312,3.52860665832671e-07,3.23334298010081e-05,6.45239675071882,"UP"
"CASK",448.457897392732,1.39230974743383,0.274077506593368,5.07998545644796,3.77463764336511e-07,3.44334578591619e-05,6.423124733317,"UP"
"LINC02539",21.6698420165707,3.88978252119716,0.765988015637457,5.07812451603446,3.81178861994725e-07,3.46178171822232e-05,6.41887119086053,"UP"
"GRHPR",773.082114147299,1.03702241474491,0.204390070257906,5.07374166189368,3.90068539810504e-07,3.52684094800347e-05,6.40885907541921,"UP"
"GSTO1",1108.85356125903,1.05212286356889,0.20811833682279,5.05540684031489,4.29474234547164e-07,3.81559848205946e-05,6.36706288568521,"UP"
"GRPEL1",524.223317201898,1.08758063945199,0.215709236418725,5.04188257076221,4.60974153171111e-07,4.06014907150797e-05,6.33632342482695,"UP"
"TNS3",197.355384947376,1.22772385303873,0.244105111415257,5.02948850976824,4.9178996963598e-07,4.29454540151351e-05,6.30822033321456,"UP"
"SOCS2",261.902889006709,1.73692131852944,0.345803236508861,5.0228602139903,5.09075970678001e-07,4.36041863778973e-05,6.29321740197708,"UP"
"FOSB",1597.94648260671,1.12489330250163,0.224302743055463,5.0150670793334,5.30149665014739e-07,4.51378260621299e-05,6.27560150867397,"UP"
"IARS",2666.93745816491,1.60639605375939,0.321096040918968,5.00285225928645,5.64882324751904e-07,4.75012568888083e-05,6.24804201418704,"UP"
"AC138894.1",393.792540942813,1.35287383687676,0.270708095763021,4.99753741410477,5.80670750679003e-07,4.84303106913255e-05,6.2360700495283,"UP"
"GRTP1",169.613168368334,2.04071136025848,0.408448320848479,4.99625351872978,5.84548044411766e-07,4.8555507071179e-05,6.23317978806857,"UP"
"LINC02427",30.7453754860328,2.53140512542082,0.507338354638355,4.98957964103715,6.05108234405396e-07,4.9857990571935e-05,6.21816693708163,"UP"
"CTSL",1089.6194362209,1.00074571344447,0.200647172224593,4.98758942051919,6.11373248153359e-07,4.9971203811063e-05,6.21369356860889,"UP"
"FAM104A",1081.62499242152,1.75158556121318,0.351707761631804,4.98023004407527,6.35087355067468e-07,5.17026892966081e-05,6.19716653421273,"UP"
"FO704657.1",17.8723117865358,3.20448993049254,0.644467470401532,4.9723067147144,6.6160921679277e-07,5.36481060950137e-05,6.17939845331289,"UP"
"SF3A3P2",111.22350806703,1.91238217005128,0.38541962724585,4.96181832699304,6.9836300771633e-07,5.62674858884027e-05,6.15591877326892,"UP"
"FBP1",59.6840325378604,1.37524693775895,0.277182320961734,4.96152472129998,6.99419664072345e-07,5.62674858884027e-05,6.15526216173501,"UP"
"COL15A1",67.2446327235777,2.91914948888212,0.588608645360389,4.95940641017055,7.07089026133361e-07,5.66455646737146e-05,6.15052590285884,"UP"
"APOA1",514.12996049191,1.35457152713388,0.273205086704217,4.9580757938098,7.11947899295e-07,5.66455646737146e-05,6.1475517870887,"UP"
"AC026412.1",86.9396957900836,1.07541657618312,0.21690782653399,4.9579427048226,7.1243565240015e-07,5.66455646737146e-05,6.1472543552767,"UP"
"ZNF292",550.522733510779,1.00846474967888,0.203653733627633,4.95185986387456,7.35075329548538e-07,5.82191057519179e-05,6.13366815271051,"UP"
"APOO",937.137937501152,1.0293134238807,0.208918153727528,4.9268740198764,8.35555887853137e-07,6.54166628827241e-05,6.07802449613029,"UP"
"HES6",54.4606037270014,1.97789791450344,0.40167210642999,4.92416048523445,8.4723285544976e-07,6.60776952987038e-05,6.07199721075721,"UP"
"DHCR24",19145.9184857605,1.06624958810807,0.216901866618766,4.91581563925473,8.84135727142706e-07,6.86936480929052e-05,6.05348105961995,"UP"
"ZDHHC4",326.325401039435,1.01521395412267,0.206675712288679,4.91211058561465,9.01012080728523e-07,6.97397002182069e-05,6.04526938598147,"UP"
"MRPS26",338.595711180218,1.9551592979457,0.398126877002031,4.91089502087477,9.0661618654755e-07,6.9908660965708e-05,6.04257653139963,"UP"
"C3orf70",60.3806525410533,2.05701084270525,0.420543717532188,4.89131273860441,1.0016566339727e-06,7.63725808156645e-05,5.9992811282965,"UP"
"DKK3",335.01703860038,1.5458126102007,0.31674444202282,4.8803148693903,1.05916599578577e-06,7.98634610992117e-05,5.97503597057777,"UP"
"DARS",2003.25688632496,1.04686295228291,0.214747214868126,4.87486160379672,1.08884763252082e-06,8.17996783931266e-05,5.9630328888256,"UP"
"CLN3",398.224943764955,1.32055416662666,0.272488087907814,4.84628218710766,1.25796555459743e-06,9.24649933188632e-05,5.90033125050686,"UP"
"ABCA1",553.216940098722,1.86377696253964,0.385372422569886,4.83630081807851,1.32277691473819e-06,9.61822043146334e-05,5.87851339305173,"UP"
"TBPL1",454.946886970863,1.03683712893404,0.214387866550635,4.8362677683961,1.32299675655663e-06,9.61822043146334e-05,5.87844122052247,"UP"
"LRIG3",251.229708431083,1.20693654897279,0.249593026642253,4.83561806677685,1.32732562240615e-06,9.61822043146334e-05,5.87702252199878,"UP"
"EGR2",320.63395293196,2.55776662683271,0.528943711605341,4.83561212793305,1.32736525480702e-06,9.61822043146334e-05,5.87700955466375,"UP"
"WNT5A",298.293275300721,1.32755382809241,0.275306959982427,4.82208596606911,1.42064691288241e-06,0.00010114808020153,5.84751384806917,"UP"
"USP13",709.770454331128,1.71827469948659,0.356739912118873,4.81660347248734,1.46022459237643e-06,0.000102798485903898,5.83558034166195,"UP"
"AC079742.1",158.60859244748,1.03445905115711,0.214943258460302,4.81270758881776,1.4889907559276e-06,0.000104198757214468,5.82710799846145,"UP"
"AC073957.2",27.2830961628589,2.36083647043719,0.49248068279448,4.79376461436236,1.63680313658503e-06,0.00011299471382763,5.78600355139813,"UP"
"METTL13",399.339588717592,1.28899550535282,0.269570780219228,4.78165884412453,1.73854547055758e-06,0.000119212879682462,5.75981394613459,"UP"
"FABP6",211.035593520273,1.47736271050038,0.309170644952258,4.77847018991246,1.76633943855979e-06,0.000119911561752594,5.7529258340948,"UP"
"PER1",165.200645812203,1.19868031600747,0.25104641810116,4.77473578421844,1.79943345592515e-06,0.000121387434456483,5.7448642091716,"UP"
"EPB41L4B",159.07820980762,2.62559711114548,0.549900484306189,4.77467684804499,1.79996048939582e-06,0.000121387434456483,5.74473702791097,"UP"
"EGLN3",24.689306377733,2.73120505790924,0.575529092007088,4.74555516973867,2.07935227356019e-06,0.000137062852767512,5.68207192841594,"UP"
"ZNF189",692.906754990916,1.16587822314137,0.245955790795163,4.74019424129899,2.13513430973247e-06,0.000140287249148146,5.67057480066658,"UP"
"ACSL1",339.090595813788,1.13769850241261,0.240612690855047,4.72833955004476,2.26363403215776e-06,0.000148168027889568,5.64519378537321,"UP"
"ETV3",295.336381849296,1.37720253502666,0.29130066805301,4.7277699163259,2.26999198846791e-06,0.000148168027889568,5.64397567556913,"UP"
"HSD11B1",24184.8920696154,1.29976501381001,0.274966189766281,4.72699939914357,2.27861939168596e-06,0.000148168027889568,5.64232821097358,"UP"
"CXCL2",45.4238235840441,2.64584212971931,0.559787339009877,4.72651299044944,2.28408186283712e-06,0.000148168027889568,5.64128833477763,"UP"
"JUNB",981.197268985302,2.22564816124141,0.471175012630345,4.72361246157067,2.31691738397998e-06,0.00014982243615268,5.63508945189034,"UP"
"EGR3",434.166418864845,1.12431772550723,0.238538812042228,4.71335341985433,2.43673027179177e-06,0.000156579076647148,5.61319254137562,"UP"
