"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","v","change"
"AVPR1A",102.800316395627,-1.14928228409943,0.223650484044998,-5.13874266361165,2.76582856765331e-07,2.60446732495059e-05,6.55817474195248,"DOWN"
"PCDHGB7",59.8085449895806,-1.34616243257795,0.266794495965425,-5.04569042066148,4.51886583018934e-07,3.99733785169217e-05,6.34497055313072,"DOWN"
"SREBF2-AS1",102.071815284777,-1.11429181602134,0.221849425897683,-5.02273923636497,5.09396850380507e-07,4.36041863778973e-05,6.29294374462288,"DOWN"
"HCN3",19.4919758532742,-2.42016157192996,0.483968582304608,-5.00065843201103,5.71348555633724e-07,4.78480999418833e-05,6.24309886617625,"DOWN"
"AC073082.1",216.641419351733,-1.62310077468934,0.325175895099806,-4.99145477616404,5.99262148113645e-07,4.95762054030536e-05,6.22238315328055,"DOWN"
"RUSC2",44.9236383711397,-2.06116387489309,0.413170822395373,-4.9886481890067,6.08032609026525e-07,4.98977443086265e-05,6.21607312871983,"DOWN"
"PCDHGB3",52.4137544022745,-1.53931906698062,0.314076561587897,-4.90109500434602,9.53039512967329e-07,7.32120654435128e-05,6.02088909316237,"DOWN"
"PCDHGC3",80.5878806142384,-1.59486312101579,0.325606052957762,-4.89813720146865,9.67494729212905e-07,7.40441471787884e-05,6.0143513922832,"DOWN"
"MAFG",89.4036426286837,-1.35212416666471,0.278090887319141,-4.86216639351075,1.16107955993334e-06,8.62864515154732e-05,5.93513802035084,"DOWN"
"PAK3",49.2418826879876,-1.30377318537314,0.268148064655732,-4.86213908367012,1.16123980457841e-06,8.62864515154732e-05,5.93507808598842,"DOWN"
"PCDHGB6",57.0624550091991,-1.37560961447072,0.283212492326221,-4.85716432623393,1.19078767849606e-06,8.81272498109478e-05,5.92416566780164,"DOWN"
"RBMS2",105.921649835502,-1.04477321622046,0.215127746060391,-4.85652471777009,1.19463874902772e-06,8.81272498109478e-05,5.92276340268455,"DOWN"
"PCDHGA9",56.3102921408272,-1.50048507020805,0.310567814445421,-4.83142489471247,1.35559355786515e-06,9.78805609944046e-05,5.86787050371063,"DOWN"
"PCDHGA12",51.9851960232691,-1.47512947572394,0.305680055098667,-4.8257302075132,1.39491234482276e-06,0.000100364925542635,5.85545308225121,"DOWN"
"PPP3R1",296.374609582796,-1.15528596540498,0.239465985867117,-4.82442615481124,1.40406924703664e-06,0.000100669301733146,5.8526114727872,"DOWN"
"PCDHGA1",54.3052862092557,-1.4426408378121,0.299129018513789,-4.82280470473847,1.41553551601449e-06,0.000101136548021818,5.84907922964355,"DOWN"
"LRRC37B",44.4210033078269,-1.49739952123298,0.31083417607839,-4.81735805285243,1.4547150894504e-06,0.000102798485903898,5.8372220562971,"DOWN"
"SIK3",209.971295422636,-1.00407889229816,0.209168393614643,-4.80033754118708,1.58398426600622e-06,0.000110209300257349,5.80024913664843,"DOWN"
"EPHA2",22.6158395238189,-1.9994473713716,0.416540704157714,-4.80012481712843,1.58566772416858e-06,0.000110209300257349,5.79978781366317,"DOWN"
"PRKCD",87.7482940167863,-1.22533902442972,0.256351726881134,-4.77991328296333,1.75370819950466e-06,0.000119850412537385,5.75604266746227,"DOWN"
"NCALD",156.128494378419,-2.24854032560333,0.470518289528645,-4.77885849635276,1.76293206276343e-06,0.000119911561752594,5.75376442356878,"DOWN"
"FOXG1",109.456239573489,-1.41608003555656,0.296829585107816,-4.7706836063602,1.83601740766893e-06,0.000123411775356273,5.73612320547752,"DOWN"
"PCDHGB2",54.8842839775226,-1.38877603473208,0.29123258068399,-4.76861493817209,1.85496829975196e-06,0.000124276794220103,5.73166350780658,"DOWN"
"CLSTN2",774.110490444613,-1.67966181979593,0.35335359811187,-4.75348723989549,1.99937728537312e-06,0.000133079073124803,5.6991052461545,"DOWN"
"PAWR",203.384775077065,-1.00381722351991,0.211471297035378,-4.74682492419751,2.06634661921234e-06,0.000136931315024,5.68479682599897,"DOWN"
"MAP1S",70.1807029254904,-1.32668098923084,0.279512902944446,-4.74640338694675,2.07065559080043e-06,0.000136931315024,5.68389213068332,"DOWN"
"ARHGEF2",52.1135750826544,-1.53959641001138,0.32608292302413,-4.72148739263309,2.34126146035063e-06,0.000150919043157113,5.63055008376306,"DOWN"
"PCDHGC5",53.3803944329596,-1.51237378663858,0.322398275076074,-4.69101078869518,2.71858633938828e-06,0.000169882548192844,5.56565686971599,"DOWN"
"HLA-DQB2",5.97307584002884,-5.97607214097646,1.27626301377155,-4.6824769475347,2.83429070345658e-06,0.000175502715861914,5.54755560771161,"DOWN"
"RRAGC",224.055601980725,-1.12868761435563,0.241248598791013,-4.67852505677507,2.88945865144166e-06,0.000178378241944287,5.53918351596805,"DOWN"
"KLRC4-KLRK1",236.935256700634,-2.05207968013535,0.438777349165454,-4.67681315828716,2.91367506372335e-06,0.000178647451721478,5.53555888286817,"DOWN"
"CREB5",65.0041599827112,-1.57943732604495,0.338570751202839,-4.66501409360878,3.08595887309632e-06,0.000186563560984764,5.51060986612327,"DOWN"
"PCDHGB1",51.603382222868,-1.45422003912506,0.311826291646928,-4.66355813502612,3.10788333650148e-06,0.000187334773150652,5.50753529207981,"DOWN"
"ANKRD52",204.014892783355,-1.1136057599502,0.239713922864561,-4.64556145359729,3.39152792208531e-06,0.000202638834970442,5.46960460308439,"DOWN"
"CHAC1",60.7907222682215,-3.12299392179047,0.676101360094052,-4.61912089831624,3.85369279172224e-06,0.00022371124575583,5.41412290934264,"DOWN"
"AC022075.1",453.080424217861,-2.14806564600103,0.465343949203437,-4.61608160948053,3.91053220094514e-06,0.000226367747858677,5.40776413360026,"DOWN"
"PCDHGA3",51.167930726229,-1.48725191742277,0.323285659117286,-4.60042651283583,4.21626747844855e-06,0.00024065701020843,5.37507184544033,"DOWN"
"PPT2",6.80362780833354,-5.40822172457286,1.17881815776065,-4.58783374600084,4.47869076952191e-06,0.000248689041261985,5.34884892231227,"DOWN"
"KLRK1",239.286831524345,-2.0595521109863,0.449640987687608,-4.5804367648467,4.64005898047839e-06,0.00025625666272188,5.33347649902842,"DOWN"
"LINC00702",93.2563243996933,-1.18130122251024,0.259116244857877,-4.55896241919598,5.14069684220458e-06,0.000277990424843589,5.28897800664449,"DOWN"
"PCDHGC4",52.0327695442927,-1.43090587149971,0.313871434185838,-4.55889168509835,5.14242833468126e-06,0.000277990424843589,5.28883175195591,"DOWN"
"C11orf95",23.6331944968958,-2.42293602486819,0.532840243241453,-4.54720914120267,5.43619715236543e-06,0.00029003460211863,5.26470480127145,"DOWN"
"SLC40A1",316.199109604076,-2.37003557672742,0.521950490560887,-4.54072870815887,5.60601291952114e-06,0.000298069672601487,5.25134590570697,"DOWN"
"PCDHGA11",55.6372572728441,-1.35405358322893,0.298503473396703,-4.53614012534263,5.7293121466747e-06,0.00030329731711179,5.24189751570022,"DOWN"
"CRIP2",35.7796178557929,-1.82312758546378,0.402533395957054,-4.52913374088915,5.92260031899155e-06,0.000309520242757732,5.22748757431723,"DOWN"
"PCDHGA4",55.2839006357282,-1.4990194538462,0.334347943561789,-4.48341161568765,7.34590365433796e-06,0.000372471948567597,5.13395477197,"DOWN"
"AP000646.1",61.2997615604841,-1.18554970602457,0.264607084448349,-4.48041558863097,7.44978389173894e-06,0.000376804168425231,5.12785632537071,"DOWN"
"AC004381.3",43.1452481607827,-1.6672984630225,0.372353940476923,-4.47772477145527,7.54427776956468e-06,0.000378770938435589,5.12238232987195,"DOWN"
"ANXA1",215.266142536629,-1.59131687051787,0.357615485773338,-4.44979855130341,8.59508719402557e-06,0.000420172276848609,5.06574971319542,"DOWN"
"SGMS2",235.588169124221,-1.12250482345243,0.253638863246105,-4.42560264261739,9.61734132766529e-06,0.000460235954776376,5.01694497019794,"DOWN"
"METTL7A",147.036673372338,-1.01154078121232,0.229316342307539,-4.41111510428563,1.02839628594605e-05,0.000489006640706422,4.98783950048119,"DOWN"
"CYP3A7-CYP3A51P",110.09012178633,-1.19938631387109,0.272356700349212,-4.40373345812037,1.06403662864985e-05,0.000500979826493801,4.97304342152715,"DOWN"
"FGFR1",57.5101416750829,-1.19821287895795,0.272516700286862,-4.39684201994469,1.0983722779344e-05,0.000512423267746839,4.95925043688934,"DOWN"
"VWA5A",78.2334541637777,-1.0830806482358,0.246992753240935,-4.38507054973911,1.15948193648951e-05,0.000533622835365463,4.93573601282508,"DOWN"
"ZNF566",89.7788370129232,-1.07495566141266,0.24550914761285,-4.37847498500456,1.19512655639946e-05,0.000547560898059787,4.92258610322151,"DOWN"
"KIAA1522",91.3130514575731,-1.18494476956788,0.27135016224952,-4.36684747023759,1.26052688821866e-05,0.000567348159336127,4.89944788598083,"DOWN"
"KLF5",115.599701420715,-1.40103079163581,0.321236360897202,-4.36137051149122,1.29250280434361e-05,0.000579813590016924,4.88856850594417,"DOWN"
"ZBTB10",212.586632794954,-1.07646171364306,0.246830656388432,-4.36113459079025,1.29389741141097e-05,0.000579813590016924,4.88810015598906,"DOWN"
"PI16",27.649106337706,-3.09921470802538,0.71081591945338,-4.36008061047464,1.30014539881716e-05,0.000581226289032051,4.88600807663705,"DOWN"
"TMOD1",112.370994489407,-1.01937919803474,0.234363686876282,-4.34956119534361,1.36410214422448e-05,0.000603334701625172,4.86515310840964,"DOWN"
"SNX18",211.788030754856,-1.06921595334356,0.245874785290254,-4.34861977441629,1.36996992107158e-05,0.000604621282228438,4.86328896806698,"DOWN"
"BMP4",14.7094069611068,-4.70263562308172,1.08312709067797,-4.34172098875134,1.41370988335635e-05,0.000617259567446659,4.84963970580418,"DOWN"
"ZBTB7C",119.073790394422,-1.04089340240028,0.240800118375818,-4.32264489494874,1.54169767634863e-05,0.000660441306467671,4.81200078216462,"DOWN"
"ABL2",388.595894866768,-1.37989732391869,0.319726493712151,-4.31586794043102,1.58977005256009e-05,0.000673380442925842,4.79866568833757,"DOWN"
"TCP11L2",62.3764490935194,-1.13919343889804,0.264388014751206,-4.30879380054365,1.64147316076564e-05,0.000691584795197632,4.78476621389515,"DOWN"
"RIMS3",22.9771054404274,-1.67655755344234,0.389399650294453,-4.30549321802054,1.66614095336416e-05,0.000696695257537189,4.77828826062502,"DOWN"
"PCDHGA2",55.575628713662,-1.3978962496497,0.325207280535544,-4.29847771964907,1.71975184672299e-05,0.0007127041870568,4.7645342155192,"DOWN"
"FHOD1",58.4266023259945,-1.25355801334435,0.291639547419674,-4.29831284692148,1.72103132407497e-05,0.0007127041870568,4.76421122511166,"DOWN"
"SLCO4C1",32.2400565621312,-1.68437823700345,0.391933505258771,-4.29761225923095,1.72647828419847e-05,0.0007127041870568,4.76283887987583,"DOWN"
"CYP3A7",132.771739020091,-1.20539895536514,0.280971934209991,-4.29010448589593,1.78589075388811e-05,0.000734263413781684,4.74814511120037,"DOWN"
"AC103778.1",16.9181624716795,-2.48397516156919,0.580411313972547,-4.2796808087147,1.87161537473844e-05,0.000763365041265574,4.72778339587105,"DOWN"
"THBS1",2121.89468645067,-2.08733523782007,0.488693227309782,-4.27125877989078,1.94372697710051e-05,0.000786497367328156,4.71136473769464,"DOWN"
"AC019155.1",26.5985601851638,-1.68058468024433,0.393855268315559,-4.26701079163385,1.9810957973692e-05,0.00079375904947926,4.70309452331915,"DOWN"
"PEG10",196.494085858931,-1.5764632011824,0.369809235213284,-4.26290922743774,2.01782501768965e-05,0.00080531711741153,4.69511649773575,"DOWN"
"CRTC2",99.6362723061626,-1.04047962528535,0.24454572995399,-4.25474460535913,2.09287758759444e-05,0.000833642507308085,4.67925617280177,"DOWN"
"CACNB4",75.5455546416027,-1.13157779228969,0.267507179523189,-4.23008382170017,2.33604250489836e-05,0.000904066146687368,4.63151925938718,"DOWN"
"TGIF2",91.0015121777972,-1.16978025266003,0.27675593468143,-4.2267576086726,2.37082817242114e-05,0.000914066091985916,4.62509992070485,"DOWN"
"RUNX2",1115.45586118262,-1.20731243592032,0.285934295238894,-4.22234218148484,2.41776682463939e-05,0.00092865878373461,4.61658558588033,"DOWN"
"KCTD21",102.684196636091,-1.26641763625783,0.300610196509105,-4.21282328731478,2.52198370493269e-05,0.000960496911814232,4.59825772382189,"DOWN"
"AC110597.3",117.681600090536,-1.61582696264448,0.385104192199351,-4.19581763941962,2.71888947385284e-05,0.00102316367419353,4.56560844664989,"DOWN"
"PCDHGA5",53.3880638112455,-1.41120914516119,0.337281522463962,-4.18406894884664,2.86337202057429e-05,0.00106189008835599,4.54312222306243,"DOWN"
"CYP1B1",83.2096691311159,-3.69165366477925,0.884205813277831,-4.17510675607747,2.97846344939688e-05,0.00110045873768776,4.52600772503388,"DOWN"
"AC123912.4",67.9061077893121,-1.86799793593235,0.449060918717224,-4.15978736530541,3.18544011299326e-05,0.00116442367207342,4.49683055534133,"DOWN"
"AC055811.2",24.4111031559725,-1.74087420992061,0.419034325349509,-4.15449070542988,3.26012868346874e-05,0.00118536422629894,4.48676525716599,"DOWN"
"RGPD2",16.1892534892019,-2.35446542258978,0.568414429100188,-4.14216336189239,3.44045137868883e-05,0.00123771449774872,4.46338457533142,"DOWN"
"AC063952.1",107.821494238544,-1.17585507233463,0.283945850943604,-4.14112433207615,3.45607549081481e-05,0.00124115020350281,4.4614167798256,"DOWN"
"NDE1",74.3037583960726,-1.20786996285465,0.291940477517548,-4.13738435014393,3.51287405490463e-05,0.0012591552402046,4.45433742044437,"DOWN"
"FSIP1",315.100567476615,-2.07759128054646,0.502209954467312,-4.13689784932705,3.52032729860326e-05,0.0012591552402046,4.45341695658741,"DOWN"
"ARHGAP28",40.5659977623617,-1.29931599361154,0.314554071251342,-4.13066023416155,3.61722865676382e-05,0.00128770819463958,4.44162403720685,"DOWN"
"ZNF250",61.4081594198867,-1.47053590249598,0.357090727465742,-4.11810161785021,3.82006253324265e-05,0.00134122264268523,4.4179295277637,"DOWN"
"NFIB",111.894050500771,-2.06214474900848,0.500923784485879,-4.1166836410552,3.84363090137651e-05,0.00134718274165914,4.41525832370687,"DOWN"
"VWC2",33.4503865884859,-1.99087206245456,0.483992255783876,-4.11343784670715,3.89810028390525e-05,0.00136393460961164,4.40914699226138,"DOWN"
"DSEL",376.694936549845,-1.71531908294408,0.41786158333412,-4.10499349870245,4.04326251178279e-05,0.00140749618681038,4.3932680608633,"DOWN"
"PCDHGA6",59.6435280095091,-1.39067089414466,0.340980105486699,-4.0784517095497,4.53366165397187e-05,0.00155470673327108,4.34355089428801,"DOWN"
"CRNDE",307.795323293197,-1.47261472240202,0.36379010462758,-4.04797905074842,5.1661769055783e-05,0.00171931040535158,4.28683072634678,"DOWN"
"SGSH",105.162161637574,-1.17951734086048,0.291540192860669,-4.04581381828263,5.21416627281787e-05,0.00172866096942797,4.28281512387426,"DOWN"
"AC004381.2",192.782252784402,-1.52955741118841,0.378082288196466,-4.04556748342994,5.21965262864371e-05,0.00172866096942797,4.28235839862285,"DOWN"
"STAG3L3",42.0420953020899,-1.20305812613792,0.297477422733063,-4.04419977517912,5.25021379262037e-05,0.00173596874819425,4.27982301143884,"DOWN"
"PCDHGA8",59.5906615350367,-1.21272141070765,0.30041116022185,-4.03687203169173,5.41685963061844e-05,0.00177100975507291,4.26625241832413,"DOWN"
"RAB11FIP4",17.8238408555278,-2.07889709174171,0.515841523177218,-4.03010808229856,5.57512119715315e-05,0.00181404500864057,4.25374568708111,"DOWN"
"BORCS6",27.9930212652366,-1.35838363292284,0.337418265441357,-4.02581535159637,5.67782314293399e-05,0.00184300393623907,4.24581813932761,"DOWN"
"RSAD2",49.3030716899114,-2.62036795745386,0.651984949050244,-4.019062037047,5.84302859487899e-05,0.00188619978369285,4.23336198831445,"DOWN"
"MALL",8.35522679008807,-3.26496472885638,0.81484252861135,-4.0068658841611,6.15297779400141e-05,0.00196364216233605,4.21091465227099,"DOWN"
"KIAA1217",31.8584290592128,-1.59877538361463,0.399521874627635,-4.00172177081601,6.28832172578211e-05,0.00198882237816896,4.20146524684182,"DOWN"
"ALOX12-AS1",36.9633802527645,-1.23615223791176,0.309908640402207,-3.98876338622716,6.64186298666254e-05,0.00207205844686202,4.17771008759794,"DOWN"
"AEBP1",143.027813008574,-1.08600846674058,0.272639263388223,-3.98331646456279,6.7960160445086e-05,0.002102361934242,4.16774560448908,"DOWN"
"SPOCK3",40.1955908105085,-1.29988363175963,0.326345496703176,-3.98315173609374,6.80073034420066e-05,0.002102361934242,4.16744444502552,"DOWN"
"ZNF431",195.425012602267,-1.18484959651811,0.297690319128444,-3.98014151077209,6.88742564981175e-05,0.00211954300795562,4.1619430763508,"DOWN"
"RFX3",180.636655412395,-1.94946384729371,0.490169163905622,-3.9771246150218,6.97536150383267e-05,0.0021401582127525,4.15643327980328,"DOWN"
"TDGF1",14.4680156835628,-3.23956304032536,0.815564118731955,-3.97217455491085,7.12194999462189e-05,0.00217859170943269,4.14740107996477,"DOWN"
"PPP1R12B",875.754488633958,-1.53912105320904,0.38970448967899,-3.94945681656595,7.83287399421187e-05,0.00235724517227872,4.10607885980472,"DOWN"
"SAMD4A",78.1470408550494,-1.37136707006971,0.3474581072717,-3.94685586943968,7.91841917168429e-05,0.00237599085688982,4.10136151203936,"DOWN"
"SLC1A3",59.0861953176685,-1.753973159382,0.445441296212043,-3.93760788300836,8.22979346114064e-05,0.00244785443355092,4.0846110639144,"DOWN"
"GLCCI1",66.7609369626926,-1.06934208749982,0.27251111975155,-3.92403102110014,8.70795151434323e-05,0.00255291651713184,4.06008399776505,"DOWN"
"PPFIA2",51.4080354253103,-1.33902159985181,0.341421247418332,-3.9219047144162,8.78517355375067e-05,0.00256818650067727,4.05624965446559,"DOWN"
"SHROOM3",33.3471234121974,-1.70145687311042,0.434250651440764,-3.91814466475823,8.92331497556151e-05,0.00259372714382111,4.04947377699786,"DOWN"
"SIK3-IT1",33.5645417256466,-1.30519709775993,0.333609262090967,-3.9123527014188,9.14012886683334e-05,0.00263055483471651,4.03904768109767,"DOWN"
"PCDHGA7",53.2076217645636,-1.31555680744494,0.337349708631048,-3.89968265508045,9.63188506984666e-05,0.00274119692920956,4.01628870816985,"DOWN"
"PELI2",210.912819123904,-1.13341059381379,0.290799034595447,-3.89757344067722,9.71613619920203e-05,0.00276132861049366,4.01250640595549,"DOWN"
"TMEM35A",15.6213536254985,-2.06243623629735,0.530573899321247,-3.88717997424258,0.000101415562212155,0.00285838013550782,3.99389539742589,"DOWN"
"LRRC17",30.1517215174043,-1.37594660897081,0.354050823936489,-3.88629687024152,0.000101785021140093,0.00286484176580807,3.9923161288248,"DOWN"
"AL121987.2",178.036454825818,-1.06694318247312,0.27511246645819,-3.87820732447711,0.000105229023265384,0.0029438789075346,3.97786446069942,"DOWN"
"AC012629.2",33.160474349747,-1.8310964238282,0.472173981651691,-3.87801212049618,0.000105313471733767,0.0029438789075346,3.97751607016865,"DOWN"
"MAOB",98.471373291632,-1.60002889299557,0.412844318168258,-3.87562289846864,0.000106352284057157,0.00296885597325677,3.97325317860782,"DOWN"
"TUBB3",238.516746000791,-1.15123174907781,0.297294997843529,-3.87235492500187,0.000107788835159959,0.00300485273896127,3.9674262213342,"DOWN"
"NEXN",108.124669980186,-1.64131441449658,0.423973028433703,-3.87127082248638,0.000108269420536741,0.00301003719625547,3.96549418758002,"DOWN"
"HLA-DRA",8.39436399022856,-5.73415394002324,1.48429047080292,-3.86322896550118,0.000111898034274447,0.00309827158856918,3.95117754270542,"DOWN"
"ARHGAP23",41.8345491902727,-1.20935247724907,0.314642203150496,-3.8435799938466,0.000121252451430595,0.0032947773836872,3.91630947225545,"DOWN"
"PRKCA-AS1",68.4319101550211,-1.46712414556003,0.383109425787008,-3.82951722617154,0.000128394895788745,0.00346124182130239,3.89145224086875,"DOWN"
"RBPMS2",15.3550816567038,-2.47816958489297,0.647633373400921,-3.82650074359099,0.000129977757079636,0.00349469143179643,3.88613096157068,"DOWN"
"FAT4",96.9804295212671,-1.0447183804496,0.273256092794011,-3.82322081007407,0.00013171972107149,0.00352760259551091,3.88034919761729,"DOWN"
"SALL2",35.5396095853991,-1.61308301731826,0.422351871744798,-3.81928700979677,0.000133837966090997,0.00357496078314173,3.87342067188255,"DOWN"
"ST8SIA5",27.0467640938707,-1.5879463443801,0.416849423636635,-3.80940035979107,0.000139304231255354,0.00368982292958265,3.85603569202583,"DOWN"
"RBPMS",60.5089081711037,-1.11258555268325,0.292578673027133,-3.80268849117404,0.000143134287736993,0.00375456487242326,3.84425631878202,"DOWN"
"STX1B",14.9804146609408,-1.9946803248218,0.524826343888204,-3.80064824879807,0.000144318045205221,0.00378076273810704,3.84067936230168,"DOWN"
"BAHD1",54.3394304708127,-1.0661687571254,0.281070312434334,-3.7932457109802,0.000148690892122486,0.00388431423053242,3.82771563283708,"DOWN"
"SLC9A5",18.9172451861748,-1.62801892379813,0.429222814672719,-3.79294592026635,0.000148870587065828,0.00388431423053242,3.8271910990028,"DOWN"
"RDH10",61.855379495004,-1.43785835259461,0.379338139833136,-3.79043972015864,0.000150380826056861,0.00390951882906602,3.82280753388098,"DOWN"
"AC244154.1",299.816499379213,-1.03883472348783,0.274302247283013,-3.78718998395957,0.000152360603894019,0.00394592722429706,3.81712731464511,"DOWN"
"PCDHGA10",71.20587429416,-1.0508005872561,0.277665556315186,-3.78441100581919,0.000154073026005152,0.0039701490711088,3.81227338777422,"DOWN"
"C7",3414.01675089589,-1.60470069845429,0.42434269238515,-3.78161501835831,0.000155814200490461,0.0040049149343674,3.8073929644195,"DOWN"
"HRH1",46.7378857644944,-1.20303485615598,0.318455583632346,-3.77771632211313,0.000158273012357444,0.00405790556400504,3.80059313177973,"DOWN"
"SERTAD2",98.6004538643432,-1.06451276770136,0.281834805162856,-3.77708057415494,0.00015867740925866,0.00406317566515221,3.79948489890783,"DOWN"
"NPPA",13.9916786087541,-1.89505329217885,0.502743832659632,-3.76942126202439,0.00016362651656116,0.00416900777981389,3.78614631519388,"DOWN"
"PCDHGB5",57.3191625891723,-1.2714236886051,0.338013091937161,-3.76146285139,0.000168922512617645,0.00428494815265287,3.77231246733792,"DOWN"
"HSPA6",10.076731919838,-3.53045246684267,0.940326157076152,-3.75449777747356,0.000173689386163797,0.00437440847756041,3.76022671967225,"DOWN"
"TUB",41.2967445746641,-1.55517490468917,0.414427539045637,-3.75258581577495,0.000175019889997514,0.00439896240124132,3.75691259345479,"DOWN"
"PCDHGB4",60.4137089998322,-1.12875579526945,0.301100478931183,-3.74876785077261,0.000177705481675979,0.0044555016105116,3.75029917531844,"DOWN"
"MTNR1B",8.06373495263711,-2.96601996682658,0.791678858390901,-3.74649384076651,0.000179323404395373,0.0044757828156893,3.74636302479124,"DOWN"
"FLNC",16.4554357794966,-2.02895557551068,0.542455053287174,-3.74032016701771,0.000183786000468012,0.00455762516209147,3.73568757320588,"DOWN"
"AC126121.2",18.395388524732,-2.71474555185154,0.725923388758411,-3.73971357569113,0.000184230058973638,0.00456309942432403,3.73463950887672,"DOWN"
"AGPAT4-IT1",11.8174229855432,-2.00864426744069,0.537581549203108,-3.73644569910971,0.000186639730450646,0.00460047798797165,3.72899590143184,"DOWN"
"RN7SL731P",38.3592342686059,-1.25915313240288,0.338300716299466,-3.7219936929967,0.000197655961247569,0.00480821656206288,3.70409008292545,"DOWN"
"LTBP4",48.8758639184835,-1.30295889491868,0.350282176387915,-3.71974077686367,0.000199427353089618,0.0048392201321656,3.70021527490513,"DOWN"
"WISP2",124.050319989002,-1.28187297501631,0.345732234703653,-3.70770453647482,0.000209146475087758,0.00504568957726476,3.67954945053272,"DOWN"
"ADM",411.849020855646,-1.38544513846625,0.373753980872055,-3.70683714253339,0.000209863800100891,0.00505702463592171,3.67806246743124,"DOWN"
"FHL3",46.9978006979457,-1.99064237977622,0.537172636984667,-3.70577770109509,0.000210743080876389,0.00507223099485058,3.67624667523955,"DOWN"
"CBLB",827.417037776582,-1.70007072002603,0.45940280119363,-3.70061026099291,0.000215081598212537,0.00516448575543477,3.6673967450594,"DOWN"
"CCDC120",23.0438529903921,-1.53319398298813,0.414492438280718,-3.69896731855397,0.000216478470438946,0.00519192613256975,3.66458528930832,"DOWN"
"MATN2",37.6450694974927,-1.15348149898565,0.312373879412225,-3.69263109052551,0.000221945868699946,0.00530437646902303,3.65375293452019,"DOWN"
"BARD1",66.6967753346778,-1.0924210943646,0.295904145873625,-3.69180732882042,0.000222666122919644,0.00530917101019837,3.65234585278283,"DOWN"
"SLC4A7",184.5493193425,-1.0003384504246,0.271400665648967,-3.68583639259916,0.00022795276369812,0.00538495580740739,3.64215513804606,"DOWN"
"ACSM1",87.4151400329018,-1.45201175740316,0.394074709183204,-3.68461036338195,0.000229052763181343,0.00540469302869235,3.64006446473849,"DOWN"
"KCTD15",31.9808192333773,-1.4871465688501,0.404151049818212,-3.67968008376824,0.000233526730798078,0.00549123730394467,3.63166340043552,"DOWN"
"AC009812.4",15.0721861467085,-1.68648060994905,0.458661502686766,-3.67696133220231,0.000236028802230624,0.00553097768896854,3.62703499751045,"DOWN"
"ETS1",24.2694456439604,-1.46842358934178,0.401342368872956,-3.65878039107954,0.000253418378455903,0.00583805089669439,3.59616189232332,"DOWN"
"SLC35E2A",101.287390094643,-1.21206309627345,0.33150018522623,-3.65629688998903,0.000255884981574371,0.00587500417246145,3.59195520301778,"DOWN"
"DACT1",12.1743732493208,-2.10674563582692,0.576347806484141,-3.65533730175634,0.000256844056642838,0.00588380207784725,3.59033047937349,"DOWN"
"GNRH1",22.7327417800108,-1.40706174435036,0.386195462822917,-3.64339273710097,0.000269067808865556,0.00610495918445581,3.57013825789707,"DOWN"
"SLC2A6",31.3047173982709,-1.63762085418091,0.45001891890163,-3.63900446269657,0.000273694057066102,0.00618019086954272,3.56273463266448,"DOWN"
"RNF182",16.9976668886495,-1.88471550889268,0.517923313412064,-3.63898565692328,0.000273714042132532,0.00618019086954272,3.56270292175597,"DOWN"
"CDC42EP2",33.7977512096306,-1.59533630911806,0.438562518603953,-3.63764854825349,0.000275138510604629,0.00619865526537486,3.56044861799799,"DOWN"
"MXRA8",7.63523836686591,-3.76925840723304,1.03728443737343,-3.63377514539542,0.000279304295299849,0.00627176260456825,3.5539223854208,"DOWN"
"ATP2B4",3882.23588297829,-1.50660545971917,0.41581971682847,-3.62321794457057,0.000290960457736848,0.00645546796242643,3.53616602872393,"DOWN"
"PHLDB2",129.393055814024,-1.01022575845996,0.27884163143662,-3.62293733993441,0.000291276401696524,0.0064554685382503,3.53569469912834,"DOWN"
"ZSWIM1",48.6157719054704,-1.044657074345,0.289138683098857,-3.61299658402272,0.00030267869269991,0.00662131488873361,3.5190181504625,"DOWN"
"NPIPB3",27.4559230656202,-1.42716563498595,0.395400984959288,-3.60941345437694,0.000306890139065501,0.0066997789547697,3.51301706601015,"DOWN"
"PMS2P7",34.0241820791035,-1.10229522392105,0.306024502484217,-3.60198355024823,0.000315798351893328,0.00687222952352318,3.50059014084293,"DOWN"
"KCTD21-AS1",66.1403066795338,-1.27300515418992,0.35400800701815,-3.59597842125828,0.000323174589901996,0.00700291576888376,3.4905627936251,"DOWN"
"IRS1",164.509283914531,-1.51813793589356,0.422244507711873,-3.5954000778371,0.00032389343173346,0.00701105761021347,3.48959785900074,"DOWN"
"HIVEP1",86.7512577241798,-1.03881406601643,0.289324204611157,-3.59048447886537,0.000330063885757341,0.00712175490834597,3.48140199179912,"DOWN"
"LMTK3",9.18778648364973,-2.28623146458193,0.636914570760669,-3.58954178399698,0.000331259732613316,0.00712175490834597,3.47983135303049,"DOWN"
"MFHAS1",135.093003201427,-1.00473990799758,0.279965108183489,-3.58880402817582,0.000332198432693854,0.00713040207317879,3.47860242087323,"DOWN"
"DBNDD2",182.093990125819,-1.67045965023038,0.465655677216502,-3.58732800213175,0.000334083963754013,0.0071483473459157,3.47614437027713,"DOWN"
