"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","v","change"
"LINC01093",162.854765261302,1.87502985711572,0.879219112885079,2.13260816289921,0.0329568831385029,0.603505362735143,1.48205386796268,"UP"
"RASGRP2",983.027773464946,1.36374246712368,0.639582760145661,2.13223769010455,0.0329873114937549,0.603505362735143,1.48165307854396,"UP"
"ORM2",52.0924437076374,1.29385408651872,0.607553435654845,2.12961364480501,0.0332035236167252,0.604884379850568,1.47881582575082,"UP"
"GAL3ST4",87.6620353518884,1.19052287122984,0.560284603452183,2.12485380446733,0.0335988136352568,0.607420882235065,1.47367605715652,"UP"
"KLRC1",49.5435648865409,1.69276960550259,0.798293578339695,2.12048505892186,0.0339651602292746,0.611118480723599,1.46896633230171,"UP"
"TREML2",73.2489399462056,1.42633814104299,0.672660585708089,2.12044256992036,0.0339687398988816,0.611118480723599,1.46892056337762,"UP"
"SFN",11.0609422414739,2.47448611458324,1.1677860906095,2.11895494772655,0.0340942745514475,0.61221744110174,1.46731854591901,"UP"
"ADTRP",181.583876381306,1.83420753190174,0.866428862210748,2.1169741820715,0.034262039018105,0.614637214408606,1.46518679466996,"UP"
"LTF",54.705671383123,1.20463490851814,0.569623734662912,2.11479058054175,0.0344478000518412,0.615597394208575,1.46283850832394,"UP"
"ITGA10",41.8502924673463,1.40364692646274,0.66437787728254,2.1127237592618,0.0346244184867064,0.618160399464007,1.46061751179422,"UP"
"MMP12",16.5215217979419,2.1262955460225,1.00673789333779,2.1120646794896,0.0346809019900081,0.618198483386162,1.45990961580399,"UP"
"ANGPTL2",189.172126797423,1.18355270053904,0.560475770901591,2.11169289019428,0.0347127992448099,0.618198483386162,1.45951036335088,"UP"
"LFNG",568.249632944823,1.26521120679997,0.599430255911548,2.11068959953643,0.0347990005303154,0.618198483386162,1.45843322934084,"UP"
"CDH6",176.013910591204,1.45981882223646,0.692234596250225,2.10884984677763,0.0349575444202434,0.618198483386162,1.4564590818212,"UP"
"NKILA",19.0793112943374,1.37652273868137,0.652972014629297,2.10808841396188,0.0350233424329584,0.618198483386162,1.45564240962546,"UP"
"PPM1N",54.6802454852517,1.57190720858605,0.746567247573197,2.10551321893067,0.0352466578744804,0.620934736310974,1.45288205698417,"UP"
"AC098935.2",7.69716597901013,2.47570942069193,1.17675499036736,2.10384442042524,0.0353920205408269,0.621594992173013,1.45109464265544,"UP"
"TRIM7",21.7057593695288,1.27696692637421,0.607128367384591,2.10328983947031,0.0354404410829904,0.621594992173013,1.45050088162932,"UP"
"MROH6",19.1471537098075,1.79305751040979,0.852920131175195,2.1022572276952,0.0355307491785606,0.622406472675426,1.44939563515957,"UP"
"RFX8",47.7361923478121,1.1719624222797,0.557663286623079,2.1015592211144,0.0355919051895032,0.622891791855018,1.44864876414163,"UP"
"AC084018.2",18.8258706409707,1.48278114978742,0.70616194208898,2.09977494029348,0.0357486436750969,0.623291660930692,1.44674043094249,"UP"
"ADGRE1",198.54242308734,1.59892761651395,0.761952298512631,2.09846156988454,0.0358643912927742,0.624140962862382,1.4453365358151,"UP"
"CDK5R1",74.750333420484,1.10465083967791,0.52661877236082,2.09762905854226,0.0359379260749724,0.624836714698469,1.44444698900177,"UP"
"LTK",73.2253543478657,1.60941889162113,0.767517893692448,2.09691383725059,0.0360012033936595,0.624943365735147,1.44368298205241,"UP"
"CYP27B1",172.689852796883,1.23386088692025,0.588543873019325,2.09646373615333,0.03604107358498,0.624943365735147,1.44320228081483,"UP"
"TRBV11-2",6.35515407508124,2.42998029772025,1.15910819611085,2.09642232353594,0.0360447438268379,0.624943365735147,1.4431580566985,"UP"
"CCL17",260.353797699208,2.13651778349562,1.02059666605988,2.09340070817972,0.0363133992652288,0.626623529991975,1.43993309526137,"UP"
"CARMIL2",420.193107099657,1.28477172479736,0.61399384548689,2.09248306679451,0.0363953249505798,0.626623529991975,1.438954398729,"UP"
"KLRG1",50.6657535633905,1.47508084301195,0.705001352816963,2.09230923758939,0.0364108619006131,0.626623529991975,1.43876904053187,"UP"
"ADORA2A-AS1",21.1611860494173,1.27848122166104,0.612185480468508,2.08838867050982,0.0367627886360682,0.628150053706815,1.43459155269067,"UP"
