"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","v","change"
"CHL1",181.868037787906,-3.16090856751351,0.806197084771321,-3.92076407521383,8.82686483327554e-05,0.0256820390719412,4.05419352375955,"DOWN"
"SREBF1",6250.62422005434,-1.23515654040378,0.315777505854483,-3.91147728227661,9.17332862625802e-05,0.025881295810538,4.03747304800401,"DOWN"
"CHST6",42.6929825607519,-2.26211868710647,0.579380912085337,-3.90437213225499,9.44703235786602e-05,0.0259001871875097,4.02470459710081,"DOWN"
"AC005725.1",6.36324849451774,-6.13494728178409,1.57141696555858,-3.90408619497331,9.45820701761806e-05,0.0259001871875097,4.02419118454503,"DOWN"
"EXOC3L4",55.9020995022909,-2.76237993261896,0.710851569251264,-3.88601510091418,0.000101903170377468,0.0275005642840411,3.99181230415823,"DOWN"
"ADAMTS14",1988.37181045391,-1.76795813119189,0.457656520832624,-3.86306771719412,0.000111971951939887,0.0293787798170156,3.9508907509302,"DOWN"
"CKMT1B",15.4649085399318,-4.92938228899843,1.28320500000896,-3.8414612544091,0.000122304043670425,0.0316308832942636,3.91255918388996,"DOWN"
"DBH-AS1",198.900191019752,-1.76886705312534,0.461141446543164,-3.83584487229511,0.00012513337672201,0.0319192959991857,3.90262683584728,"DOWN"
"HMGCR",6238.86909565414,-2.15912068810642,0.564031062231004,-3.8280173428146,0.000129179656126805,0.0325061402261788,3.88880587587299,"DOWN"
"MIR3681HG",18.3379871087604,-3.91906122659172,1.03846263224271,-3.77390683584632,0.000160710797123823,0.0379178611395747,3.79395494480618,"DOWN"
"PRUNE2",65.1262607826705,-2.02458815796967,0.536612077856498,-3.77290829169724,0.000161355610233554,0.0379178611395747,3.79221592985031,"DOWN"
"AL512274.1",25.378256504227,-2.52623026368632,0.669906773143518,-3.77101764747364,0.000162583173603466,0.0379178611395747,3.78892440332559,"DOWN"
"AC139493.2",19.9372957863016,-2.18065743751461,0.581793154383361,-3.74816620148422,0.000178132205191255,0.039344309068716,3.74925755570557,"DOWN"
"LPIN1",1298.58190156573,-1.2530150142087,0.335337736420049,-3.73657622785152,0.000186542915610313,0.0403908794369726,3.72922123962648,"DOWN"
"DCLK1",412.234504033719,-2.76168499978965,0.742912467216239,-3.71737603238499,0.000201302709232312,0.0421175027934257,3.69615038012016,"DOWN"
"PGA4",20.3182310828176,-2.38681553677893,0.643975398622383,-3.70637689247896,0.000210245359365916,0.043499764852808,3.67727358137556,"DOWN"
"HLA-DQA1",328.267022036681,-7.2782058949073,1.97259011926897,-3.68966964997501,0.000224545445946041,0.0459479203182552,3.64869574853073,"DOWN"
"CALML6",18.4357180329268,-2.29081757377155,0.624375145708074,-3.66897623891427,0.000243523709245517,0.0487597310737716,3.61345874987753,"DOWN"
"MELTF",632.740874595394,-1.41455277879151,0.38685989777125,-3.6564988693347,0.000255683538534041,0.0506498209685359,3.59229723190313,"DOWN"
"LINC01252",54.3451911695552,-2.38239497808588,0.655323293776317,-3.63544986224626,0.00027749596228703,0.0532706424097607,3.55674333170967,"DOWN"
"FAXDC2",160.540743327626,-1.95225386381405,0.542394882198822,-3.59932205831255,0.000319047861168985,0.0600100022507846,3.49614416245241,"DOWN"
"NPIPA1",9.78496422752093,-4.85887630419259,1.35314778935457,-3.59079499107056,0.000329670873685029,0.0602460365045418,3.48191942093886,"DOWN"
"TMEM63C",14.7460052175338,-3.36512053544446,0.937221664266465,-3.59052790150582,0.000330008899815437,0.0602460365045418,3.48147434773237,"DOWN"
"TSPAN12",1343.23300300521,-2.72712239945946,0.761902558305618,-3.57935850159666,0.000344438685804089,0.0619127309177396,3.46288807647593,"DOWN"
"SLC7A2",2686.31666774405,-2.27906487711779,0.639274968934526,-3.56507760802255,0.00036374853866786,0.0645082051288974,3.43919874274764,"DOWN"
"SMIM10L2A",342.393992789234,-2.03216214802492,0.571959124394682,-3.55298492733306,0.000380886288042543,0.06612131429395,3.41920466171724,"DOWN"
"TMEM135",997.229592047779,-1.52204267950302,0.428506945644599,-3.55196734842517,0.000382362305064578,0.06612131429395,3.41752492892044,"DOWN"
"WFDC11",11.1074059876613,-3.64995946404044,1.02781380940195,-3.55118741415262,0.000383497231284389,0.06612131429395,3.41623776715764,"DOWN"
"HTRA3",12443.0599544085,-2.62805914880044,0.742519374643241,-3.53938124518723,0.000401066175571739,0.0685160849112051,3.39678396325388,"DOWN"
"ACP6",318.864847854472,-1.13451383869726,0.3216742409374,-3.52690297921008,0.000420450800865782,0.0711746760265612,3.37628481594831,"DOWN"
"AC131649.2",34.8712964040864,-2.25528630736458,0.640123295363753,-3.523206113102,0.000426359650228088,0.0715247121342093,3.3702239027443,"DOWN"
"AC104035.1",10.2591823847195,-4.91926831736269,1.39870858214524,-3.51700731671916,0.000436441751124661,0.0715524772208824,3.36007371038494,"DOWN"
"LCN12",88.0600253331841,-2.47573786155922,0.704411867524869,-3.5146169104992,0.000440388777741089,0.0715524772208824,3.35616375651958,"DOWN"
"SLC40A1",900.511957877251,-1.95665481035423,0.55687253468378,-3.51364933353252,0.000441995888913255,0.0715524772208824,3.35458177008663,"DOWN"
"AC024996.1",10.9263110956615,-3.98147822984332,1.13452913787865,-3.50936621803113,0.000449175963874066,0.0715524772208824,3.34758349158278,"DOWN"
"DBH",84.4022988454415,-1.95650311109279,0.55850825311686,-3.5030871973228,0.000459898885371129,0.0715524772208824,3.33733764299773,"DOWN"
"LGALS12",934.758445759412,-2.26587420160519,0.647101389234086,-3.50157523890823,0.000462516356915905,0.0715524772208824,3.33487290380559,"DOWN"
"AC064875.1",33.1865606827185,-2.95584212046285,0.84448062956699,-3.50018936725461,0.000464927752526896,0.0715524772208824,3.33261452908137,"DOWN"
"LDHD",85.929307878436,-1.93626778619023,0.553191529899724,-3.50017612623464,0.000464950848167487,0.0715524772208824,3.33259295570768,"DOWN"
"PDZK1",47.7799556069787,-2.30926624354076,0.661677500218314,-3.490017784765,0.000482988403158955,0.0737190742231386,3.31606329679411,"DOWN"
"CEP83",519.667387893496,-1.62398412452578,0.468585293663458,-3.46571722690925,0.00052881914205897,0.0794124293893555,3.2766928327582,"DOWN"
"IBTK",148.783385679675,-1.74168135784589,0.503303027645839,-3.46050244520179,0.000539168337102265,0.0796384085573792,3.26827561985836,"DOWN"
"SLC44A3-AS1",404.361811765556,-2.07384221804956,0.600845461376089,-3.451540123645,0.000557396873318248,0.0806053605098456,3.25383547176272,"DOWN"
"ITGA9",206.328408730452,-1.75387895420473,0.508380034914396,-3.4499367279442,0.000560717956357754,0.0806053605098456,3.2512555358897,"DOWN"
"ABCA10",101.02574134379,-1.62610177678861,0.47147501644492,-3.44896700794448,0.000562735452783413,0.0806053605098456,3.24969572308453,"DOWN"
"LINC00332",68.8356118103173,-2.85062503126122,0.828441576980317,-3.44094877716278,0.000579678260071098,0.0814481872837905,3.2368129868609,"DOWN"
"PHEX",529.684155544726,-2.92838395177639,0.851277551943307,-3.43998728157631,0.000581741523481238,0.0814481872837905,3.23526993607242,"DOWN"
"ALDH6A1",299.222729838635,-1.16869858861094,0.340776796283103,-3.42951339808958,0.000604664579186813,0.0834034009558345,3.2184854713052,"DOWN"
"KLHL3",644.670065638042,-1.68140782765106,0.492198072211101,-3.41612030314885,0.000635201781478057,0.0862909112366087,3.19708829256301,"DOWN"
"LINC02615",127.807632654621,-2.17336601410814,0.636551201183034,-3.41428310883543,0.000639500872705655,0.0862909112366087,3.19415885851763,"DOWN"
"FDCSP",49.1251958901458,-2.9839242808148,0.878679731528968,-3.39591795934857,0.000683988575312383,0.0916298651862725,3.16495115225682,"DOWN"
"FER1L6",32.1315169161294,-2.344712803282,0.691149208723058,-3.3924842475245,0.000692619143744921,0.0921232933976727,3.15950550887682,"DOWN"
"ROBO3",247.551343097983,-1.92679040410447,0.568650921423618,-3.38835361293489,0.000703135504114864,0.0928587675327865,3.15296097225114,"DOWN"
"MAT1A",19.6702307919358,-3.43746557571422,1.01650603851856,-3.38164796416154,0.000720524170258181,0.0944850744674477,3.14235144603155,"DOWN"
"ALCAM",2396.36641136811,-1.90963477008642,0.566356766625475,-3.3717876833442,0.000746819966395281,0.0965731569044898,3.1267840796097,"DOWN"
"SEMA4G",227.416773363547,-1.01448346254445,0.30310348197233,-3.34698716076467,0.00081694994073784,0.103920200036081,3.08780455439463,"DOWN"
"DHRS9",786.20823180843,-2.40211452798288,0.717943647998268,-3.34582600553725,0.000820378572864182,0.103920200036081,3.08598569131729,"DOWN"
"PRLR",208.149884393455,-2.85657286322086,0.854577497359693,-3.34267269153067,0.000829757076830613,0.104398017078803,3.08104903489359,"DOWN"
"HLA-DQB1",335.971576826946,-6.92258262297958,2.07246725448156,-3.34026152066335,0.000836995313659487,0.104601944534586,3.07727697361668,"DOWN"
"ECHDC2",1253.50375625171,-1.01505762367323,0.304206948344872,-3.33673385567278,0.000847690801510312,0.104604023490027,3.07176252944737,"DOWN"
"TMEM229B",484.990131037743,-1.32867436287605,0.39824557329742,-3.33631922603634,0.00084895620333595,0.104604023490027,3.07111471392582,"DOWN"
"CLIC5",164.077989352632,-1.944408773088,0.583271377126785,-3.33362624901333,0.000857217591950898,0.104604023490027,3.06690892488079,"DOWN"
"ZNF541",63.5791585580154,-2.14911490986535,0.644819789605218,-3.3328922972124,0.000859482068308582,0.104604023490027,3.06576317972838,"DOWN"
"AC006148.1",6.93898265134796,-4.33175162089969,1.30166250590744,-3.32786079436147,0.000875155849361172,0.105170358176102,3.05791460013138,"DOWN"
"CLU",1033.19434606802,-1.42414205047868,0.428187061723095,-3.32598104377022,0.000881079204955261,0.105170358176102,3.05498504876294,"DOWN"
"PCLO",136.360702620475,-2.15890005701223,0.65118321479096,-3.31534967114481,0.000915285553251114,0.108408551905792,3.03844339243181,"DOWN"
"SLCO4C1",53.9502535615516,-2.08832406241342,0.63106351264719,-3.30921376463884,0.000935583755155064,0.10888440690464,3.02891732759371,"DOWN"
"AC096536.3",15.5639153677483,-2.65696602490051,0.805265217433863,-3.29949185358764,0.000968600387770483,0.11065219521886,3.01385536142354,"DOWN"
"AP002761.2",6.52548394241853,-5.17541106311864,1.57131576942886,-3.29367983432114,0.000988850630131891,0.112276753559061,3.00486930537826,"DOWN"
"TMPRSS9",113.111960269629,-1.69874141836688,0.516168571199502,-3.29105938089033,0.000998108419519137,0.112641071999187,3.00082228091559,"DOWN"
"LOXL4",304.889312230427,-2.54293476450837,0.775013860325742,-3.28114746675571,0.00103385675335951,0.114246231351252,2.9855396310053,"DOWN"
"SPOCK3",58.7052663611153,-3.02588044474256,0.922293389859272,-3.28082200090825,0.00103505042719906,0.114246231351252,2.98503849105653,"DOWN"
"KCNT2",102.836794891128,-2.23929579214878,0.683294422649307,-3.27720484453314,0.0010484027840833,0.114246231351252,2.97947183443432,"DOWN"
"BTBD8",59.9070456176843,-1.29779740986083,0.3960315175507,-3.27700537039879,0.00104914373884668,0.114246231351252,2.97916500683842,"DOWN"
"C4B",7.09293423665509,-6.29465933000375,1.92680310003842,-3.26689288068835,0.00108734815082383,0.117718080909829,2.96363137976539,"DOWN"
"MBOAT4",65.5221088448061,-2.73408073435993,0.839143439923416,-3.25818043052264,0.00112129088344949,0.120691084050364,2.95028170882382,"DOWN"
"ENPP5",64.4280379919489,-1.56246096639151,0.48018059872157,-3.25390274107574,0.00113831244484647,0.121819057675208,2.94373851610575,"DOWN"
"ZNF684",69.4601214994578,-1.17215935502277,0.360929265496625,-3.24761516196234,0.00116376557998657,0.122459088138553,2.93413449182637,"DOWN"
"KIAA1324L",154.654442141206,-1.39352392907524,0.42909975136827,-3.24755240391473,0.0011640222652126,0.122459088138553,2.93403871249842,"DOWN"
"SDC3",1165.17725371051,-1.03614061490535,0.319948806918546,-3.23845750476306,0.00120177922725748,0.123453512253194,2.9201753070339,"DOWN"
"PTPRT",61.8280226514037,-3.25617499108168,1.00629738368419,-3.23579792999199,0.00121303223041333,0.123453512253194,2.91612765972312,"DOWN"
"INHA",11737.978022348,-2.73019972692957,0.844663708340803,-3.23229197604876,0.00122801510780107,0.123453512253194,2.91079629020277,"DOWN"
"FAM107A",8.31922809319498,-4.60555485045784,1.42502042632049,-3.23192198890071,0.00122960619761373,0.123453512253194,2.91023395651786,"DOWN"
"EYS",11.8891107899513,-2.49039834886089,0.770905254180451,-3.23048563407241,0.0012358011463326,0.123453512253194,2.90805140626848,"DOWN"
"ZNF300P1",43.2812262443268,-2.51829650154049,0.780423473553503,-3.22683336275616,0.00125168332017695,0.123453512253194,2.90250553510024,"DOWN"
"ARHGAP33",188.071055329306,-1.27797406735555,0.396269224044349,-3.22501468651152,0.00125966206584538,0.123453512253194,2.8997459490278,"DOWN"
"SERPINA5",220.950225654226,-2.08540826183672,0.647945735943018,-3.21849214549059,0.00128866500118673,0.125365819924349,2.88985996631208,"DOWN"
"GALNT10",1627.89601642031,-1.27630329369829,0.396964162567579,-3.21515999188217,0.00130371837435932,0.125785180564481,2.88481621356662,"DOWN"
"EPN3",78.3299905847608,-2.38710135806474,0.743056613882439,-3.21254304647426,0.00131565430887823,0.126066447068668,2.88085820758272,"DOWN"
"AOC3",639.7957671195,-2.2329328399403,0.69619479083998,-3.20733919489142,0.00133968934166145,0.127165947095227,2.87299589778732,"DOWN"
"CECR7",126.387978628673,-1.67260656821894,0.521754328818066,-3.20573587191486,0.00134717584451576,0.127165947095227,2.87057571287498,"DOWN"
"SREBF2-AS1",184.463177236262,-1.15952583702727,0.363532285368292,-3.1896089665119,0.00142465418821741,0.131329136825725,2.84629054083082,"DOWN"
"ATP8A2",52.024566766404,-1.49329791047692,0.469045976050955,-3.18369197631641,0.00145409655176713,0.133063356643181,2.8374067554388,"DOWN"
"ULK4",338.687875262594,-1.73997850714527,0.547146701270397,-3.18009503320643,0.00147226760881146,0.133732171432576,2.83201324267043,"DOWN"
"SHC4",74.1020802267328,-2.48957693350921,0.783815397825436,-3.17622866355538,0.00149203293539071,0.134196177455762,2.82622159006672,"DOWN"
"AC111197.1",27.8556378014316,-2.5217569955522,0.79476769672059,-3.17294853069344,0.00150899273040384,0.134196177455762,2.82131285243985,"DOWN"
"C2CD6",14.23660915528,-2.64264075217493,0.833284277649897,-3.17135559022899,0.0015172928688436,0.134196177455762,2.81893058332228,"DOWN"
"ATP6V0A4",9.55135847041835,-4.81182858686683,1.5175822908591,-3.17072004322275,0.00152061615612296,0.134196177455762,2.81798039956689,"DOWN"
"FXYD6",433.974212735442,-2.03586089787946,0.642425457589761,-3.16902276182759,0.00152952416236226,0.134345610506357,2.81544365794199,"DOWN"
"IDI2-AS1",58.4065170047209,-1.16061567319103,0.366888028584258,-3.16340567902854,0.00155934871595488,0.135685198316803,2.8070567530088,"DOWN"
"PNMA8B",145.075209793934,-2.15717095018183,0.690884444885854,-3.12233249156194,0.00179424176741986,0.153259522711583,2.74611903777912,"DOWN"
"TM7SF2",1047.95444907358,-1.76891754354499,0.567292733779672,-3.11817415985449,0.00181975236033068,0.154025494098716,2.73998770864096,"DOWN"
"KCNK3",13958.2016214972,-2.0219505068461,0.649231130661011,-3.11437700898209,0.00184333789097632,0.155315813881765,2.73439504962287,"DOWN"
"ARHGEF28",872.93934805729,-2.24532626633701,0.721825264795877,-3.11062299401776,0.00186693128650489,0.15659516885589,2.72887166621853,"DOWN"
"SARDH",467.043231594304,-1.54314890828679,0.49892038280453,-3.09297627732194,0.00198159974983791,0.165468022160232,2.70298406124863,"DOWN"
"NPNT",25.1405364745224,-3.44726626092544,1.11905847270175,-3.08050592977746,0.00206649239773793,0.171022910836791,2.68476618807235,"DOWN"
"SLC16A4",75.400802808536,-1.99771603895257,0.64879580226956,-3.0791136933444,0.00207617433268718,0.171063903756495,2.68273618235283,"DOWN"
"ABCA9",175.200266483932,-1.8555854318196,0.603515655986115,-3.07462683596445,0.00210766081300227,0.172893180611962,2.67619927908279,"DOWN"
"TNFAIP8L3",853.73500942473,-2.09030169141469,0.680317638661445,-3.07253784500936,0.00212246918080592,0.173344292174504,2.67315860718677,"DOWN"
"GSTA3",185.152112697273,-2.28738783556916,0.745730777135117,-3.0673104901968,0.00215994371816892,0.17411390465811,2.66555756514866,"DOWN"
"AC010327.8",31.1879156195503,-2.87790909089535,0.939637941671765,-3.0627851039892,0.00219287473628047,0.174545276099294,2.65898617584456,"DOWN"
"CEP126",69.8816971814619,-1.49143839461213,0.4871062806567,-3.06183363639127,0.00219985680503804,0.174545276099294,2.65760558772588,"DOWN"
"SLC25A24",26.7321749349942,-2.69140813322002,0.87949818694645,-3.06016336720873,0.00221216288918068,0.174545276099294,2.65518289758986,"DOWN"
"SMIM10L2B",42.9481127039828,-2.82854196699174,0.925922064288075,-3.05483806476365,0.00225182070241967,0.176181316385532,2.64746619243958,"DOWN"
"ATP8B3",102.026529293735,-1.13314213378343,0.371322923811462,-3.05163527786607,0.00227598464954463,0.177326820749668,2.6428306713809,"DOWN"
"HRCT1",6.56853378728565,-3.63762460171676,1.19521109939533,-3.04349968265613,0.00233843687759641,0.180711078660473,2.63107434868965,"DOWN"
"FAM153B",29.8725564644039,-1.48526629292592,0.488451336611044,-3.04076615539829,0.00235977025709915,0.180845630691711,2.62713027708538,"DOWN"
"LRATD1",171.215417611836,-2.82343009763826,0.928534690409006,-3.04073733248951,0.0023599961472577,0.180845630691711,2.627088706024,"DOWN"
"MPPED2",85.7687458399787,-1.75471343754503,0.577745507474292,-3.0371736601052,0.00238807831041257,0.181503698849765,2.62195143582474,"DOWN"
"GALNT17",233.56664886136,-2.87951798523404,0.954201525119891,-3.01772519685739,0.00254679735823302,0.19199965023343,2.59400560929721,"DOWN"
"WFDC13",18.9310683887611,-2.00032454782221,0.664351182441405,-3.0109445135196,0.00260436438730469,0.195547859903228,2.58429825193012,"DOWN"
"BCL9",458.415246972129,-1.21337267378484,0.404085099112416,-3.00276520082044,0.00267538757423827,0.197605405351104,2.57261329433047,"DOWN"
"ZNF626",172.243478224979,-1.00794366244351,0.335791713961526,-3.0016930750084,0.00268482721410393,0.197605405351104,2.57108365870775,"DOWN"
"RAB31",8675.97151594533,-1.02531494977474,0.341971358033885,-2.99824802775775,0.00271536588711098,0.19761409852788,2.56617164230092,"DOWN"
"PDE6A",9.09518546650884,-3.70026721020447,1.23627158493601,-2.99308603003764,0.00276171888480818,0.199929172688072,2.55882053031567,"DOWN"
"TLCD4",281.580328862566,-2.26634954085139,0.757631500298082,-2.99136128838323,0.00277736685130874,0.199929172688072,2.55636675223515,"DOWN"
"APOE",20311.2816634472,-1.69905209442811,0.568166298296157,-2.99041336933096,0.00278600142679644,0.199929172688072,2.55501866549653,"DOWN"
"SCD5",1339.92481752924,-1.97858631026366,0.661777739128938,-2.98980487447034,0.00279155710750759,0.199929172688072,2.55415348326341,"DOWN"
"AP000944.1",17.9481395998351,-2.1530896556734,0.722525404871553,-2.97995010439275,0.00288295338301305,0.20489875933239,2.54016238004116,"DOWN"
"ST5",1416.47656548234,-1.80147632889981,0.606118412700927,-2.97215245594048,0.00295719801124734,0.209376365655653,2.5291195945429,"DOWN"
"TMEM150C",1058.82262391567,-2.33086182205057,0.785219788925512,-2.96841961311252,0.00299335386988789,0.211133493981752,2.52384193847049,"DOWN"
"PARM1",911.478815469564,-2.22758546861735,0.751658791781391,-2.96355938754883,0.00304103375397141,0.213516397739718,2.51697875937505,"DOWN"
"PSAPL1",6.62857120643633,-5.20015399859296,1.7552396942411,-2.9626460794241,0.00305007044727807,0.213516397739718,2.51569012966607,"DOWN"
"HPS5",86.4344500564418,-2.15619220017791,0.728402785225356,-2.96016468348733,0.00307474632812523,0.213942445580534,2.51219070845437,"DOWN"
"ACSS2",1477.5179295842,-1.21003080876374,0.408832140351024,-2.9597252498906,0.00307913513858456,0.213942445580534,2.51157125015051,"DOWN"
"COL15A1",2231.27112437923,-1.4674509817123,0.496164976313075,-2.95758679424876,0.00310057445776558,0.214131956027574,2.5085578349642,"DOWN"
"LONRF1",42.3884106413283,-1.42013949200428,0.483296626806888,-2.93844279730867,0.00329865523957325,0.225824482412109,2.48166307256471,"DOWN"
"CABP1",12.4352496455897,-2.01949431531186,0.688555986538612,-2.9329413363522,0.00335767328568344,0.228810772558205,2.47396156463866,"DOWN"
"MEF2C",547.755285880878,-1.36807536064972,0.467951680276885,-2.9235397976138,0.00346075982105066,0.23177813479676,2.46082853997539,"DOWN"
